TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN1613	Bougainvillea spec.	Plantae	Magnoliopsida	Caryophyllales	Bougainvillea			Nyctaginaceae				NDN		
SN1614	Bougainvillea spectabilis	Plantae	Magnoliopsida	Caryophyllales	Bougainvillea	spectabilis	Willd.	Nyctaginaceae	Species Plantarum 2: 348. 1789.		typ. cons. 	this name is accepted		"Bougainvillea bracteata Pers. ;Bougainvillea peruviana Nees & C.F.P. Martius in C.F.P. Martius ;Bougainvillea speciosa Schnizlein "
SN1615	Bourreria cassinifolia	Plantae	Magnoliopsida	Boraginales	Bourreria	cassinifolia	(A. Richard) Griseb.	Ehretiaceae	Memoirs of the American Academy of Arts and Science 8: 528. 1863.			this name is accepted		
SN1616	Bourreria microphilla	Plantae	Magnoliopsida	Boraginales	Bourreria	microphilla	Griseb.	Ehretiaceae	Catalogus plantarum cubensium . . . p 210. 1866.			this name is accepted		
SN1617	Bourreria ovata	Plantae	Magnoliopsida	Boraginales	Bourreria	ovata	Miers	Ehretiaceae	Annals and Magazine of Natural History 4: 203. 1869.			this name is accepted		
SN1619	Bourreria succulenta	Plantae	Magnoliopsida	Boraginales	Bourreria	succulenta	Jacq.	Ehretiaceae	Enumeratio Systematica Plantarum 14. 1760.			this name is accepted		
SN1620	Bourreria virgata	Plantae	Magnoliopsida	Boraginales	Bourreria	virgata	(Swartz) G. Don	Ehretiaceae	A General History of the Dichlamydeous Plants 4: 389. 1838.			this name is accepted		
SN1621	Bowdichia nitida	Plantae	Magnoliopsida	Fabales	Bowdichia	nitida	Spruce ex Benth.	Fabaceae	Flora Brasiliensis 15(1B): 313. 1862.			this name is accepted		
SN1622	Bowdichia spec.	Plantae	Magnoliopsida	Fabales	Bowdichia			Fabaceae				NDN		
SN1623	Bowdichia virgilioides	Plantae	Magnoliopsida	Fabales	Bowdichia	virgilioides	Kunth	Fabaceae	Nova Genera et Species Plantarum 6: 376-377. 1823.			this name is accepted		Bowdichia virgiloides Kunth
SN15704	Brabejum stellatifolium	Plantae	Magnoliopsida	Proteales	Brabejum	stellatifolium	L.	Proteaceae	Species Plantarum 1: 121. 1753.			this name is accepted		
SN1624	Brachiaria spec.	Plantae	Liliopsida	Poales	Brachiaria			Poaceae				NDN		
SN1625	Brachistus solanaceus	Plantae	Magnoliopsida	Solanales	Brachistus	solanaceus	(L'Hér.) Hemsl.	Solanaceae	Biologia Centrali-Americani, . . . Botany . . . 2: 424. 1882.	"Witheringia solanacea L'Hér.; Sertum Anglicum 1: 33, t. 1. 1788. "		Witheringia solanacea L'Hér.	SN17454	
SN1626	Brachychiton acerifolium	Plantae	Magnoliopsida	Malvales	Brachychiton	acerifolium	F. Muell. 	Malvaceae	Fragm. i. 1			this name is accepted		
SN14162	Brachychiton australis	Plantae	Magnoliopsida	Malvales	Brachychiton	australis	(Schott & Endlicher) A. Terracc.	Malvaceae	Boll. Ort. Palermo, i. 62. 1897.	"Trichosiphum australe Schott & Endl.; Meletemata Botanica 1832 "		this name is accepted		Trichosiphum australe Schott & Endl.
SN14163	Brachychiton discolor	Plantae	Magnoliopsida	Malvales	Brachychiton	discolor	F. Muell.	Malvaceae	Fragm. i. 1. 1858.			this name is accepted		
SN14164	Brachychiton diversifolius	Plantae	Magnoliopsida	Malvales	Brachychiton	diversifolius	(G. Don) A. Terracc.	Malvaceae	Boll. Ort. Palermo, i. 63. 1897.	"Sterculia diversifolia G.Don; Gen. Syst. i. 516. 1831."		this name is accepted		Sterculia diversifolia G.Don
SN14165	Brachychiton gregorii	Plantae	Magnoliopsida	Malvales	Brachychiton	gregorii	F. Muell.	Malvaceae	Plants Indigenous to the Colony of Victoria 1 1862 			this name is accepted		
SN14166	Brachychiton paradoxum	Plantae	Magnoliopsida	Malvales	Brachychiton	paradoxum	Schott & Endl.	Malvaceae	Meletem. 34.1832.			this name is accepted		
SN1627	Brachychiton populneum	Plantae	Magnoliopsida	Malvales	Brachychiton	populneum	R. Br. 	Malvaceae	Benn. Pl. Jav. Rar. 234			this name is accepted		
SN14168	Brachychiton rupestris	Plantae	Magnoliopsida	Malvales	Brachychiton	rupestris	(Lindl.) K.Schum.	Malvaceae	Engl. Naturl. Pflanzenfam. iii. 6. (1893) 96. 	"Delabechea rupestris Lindl.; Journal of an Expedition into the Interior of Tropical Australia 1848 "		this name is accepted		Delabechea rupestris Lindl.
SN14169	Brachychiton velutinosus	Plantae	Magnoliopsida	Malvales	Brachychiton	velutinosus	Kosterm. 	Malvaceae	Ceylon J. Sci., Biol. Sci., 12(2): 133 (1977). 			this name is accepted		
SN1628	Brachyglottis repanda	Plantae	Magnoliopsida	Asterales	Brachyglottis	repanda	Forst. 	Asteraceae	Char. Gen. 92.			this name is accepted		
SN15694	Brachylaena discolor	Plantae	Magnoliopsida	Asterales	Brachylaena	discolor	DC.	Asteraceae	Prodromus Systematis Naturalis Regni Vegetabilis 5: 430. 1836.			this name is accepted		Brachylaena natalensis Sch. Bip.
SN1629	Brachylaena glabra	Plantae	Magnoliopsida	Asterales	Brachylaena	glabra	(L. f.) Druce	Asteraceae	Rep. Bot. Exch. 07. Brit. Isles, 1916, 611 (1917)			this name is accepted		"Brachylaena dentata (Thunb.) Less.;Tarchonanthus glaber L. f."
SN16390	Brachylaena huillensis	Plantae	Magnoliopsida	Asterales	Brachylaena	huillensis	O.Hoffm.	Asteraceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 32: 149. 1902.			this name is accepted		"Brachylaena hutchinsii Hutch.;Brachylaena mullensis O.Hoffm."
SN1630	Brachylaena hutchinsii	Plantae	Magnoliopsida	Asterales	Brachylaena	hutchinsii	Hutchinson 	Asteraceae	Kew Bull. 1910, 126.			Brachylaena huillensis O.Hoffm.	SN16390	
SN1631	Brachylaena microphylla	Plantae	Magnoliopsida	Asterales	Brachylaena	microphylla	Humbert	Asteraceae	Bulletin de la Société Botanique de France 84: 206-208, f. 1. 1937.	    		this name is accepted		
SN1632	Brachylaena ramiflora	Plantae	Magnoliopsida	Asterales	Brachylaena	ramiflora	(DC.) Humbert	Asteraceae	Mémoires de la Société Linnéenne de Normandie 25: 54. 1923.	"Synchodendron ramiflorum DC.; Prodromus Systematis Naturalis Regni Vegetabilis 5: 93. 1836. "		this name is accepted		"Synchodendron ramiflorum DC. ;Vernonia piptocarphoides Baker"
SN1633	Brachylaena spec.	Plantae	Magnoliopsida	Asterales	Brachylaena			Asteraceae		     		NDN		
SN1634	Brachylaena transvaalensis	Plantae	Magnoliopsida	Asterales	Brachylaena	transvaalensis	Hutchinson ex Phillips & Schweickerdt 	Asteraceae	Bothalia, iii. 214 (1937).			this name is accepted		
SN1635	Brachyotum spec.	Plantae	Magnoliopsida	Myrtales	Brachyotum			Melastomataceae				NDN		
SN1636	Brachystegia angustistipulata	Plantae	Magnoliopsida	Fabales	Brachystegia	angustistipulata	De Wild.	Fabaceae	Repertorium Specierum Novarum Regni Vegetabilis 11: 511. 1913.			this name is accepted		
SN1637	Brachystegia bakeriana	Plantae	Magnoliopsida	Fabales	Brachystegia	bakeriana	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 159-160. 1923.		"as ""Bakeriana"" "	this name is accepted		Brachystegia bakerana Burtt Davy & Hutch.
SN1638	Brachystegia boehmii	Plantae	Magnoliopsida	Fabales	Brachystegia	boehmii	Taub.	Fabaceae	Die Pflanzenwelt Ost-Afrikas C 197. 1895.			this name is accepted		
SN1639	Brachystegia bussei	Plantae	Magnoliopsida	Fabales	Brachystegia	bussei	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 33: 155. 1902.			this name is accepted		
SN1640	Brachystegia bussei x microphylla	Plantae	Magnoliopsida	Fabales	Brachystegia	bussei x microphylla		Fabaceae						
SN1641	Brachystegia cynometroides	Plantae	Magnoliopsida	Fabales	Brachystegia	cynometroides	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 267. 1899.			this name is accepted		
SN1642	Brachystegia eurycoma	Plantae	Magnoliopsida	Fabales	Brachystegia	eurycoma	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 49: 424. 1913.			this name is accepted		
SN1643	Brachystegia floribunda	Plantae	Magnoliopsida	Fabales	Brachystegia	floribunda	Benth.	Fabaceae	Hooker's Icones Plantarum 14: t. 1359. 1881.			this name is accepted		
SN1644	Brachystegia glaucescens	Plantae	Magnoliopsida	Fabales	Brachystegia	glaucescens	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 152. 1923.			Brachystegia microphylla Harms	SN1651	
SN1645	Brachystegia gossweileri	Plantae	Magnoliopsida	Fabales	Brachystegia	gossweileri	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 152. 1923.		"as ""Gossweileri"" "	this name is accepted		
SN1646	Brachystegia kennedyi	Plantae	Magnoliopsida	Fabales	Brachystegia	kennedyi	Hoyle	Fabaceae	Bulletin du Jardin Botanique de l'État 25: 183, f. 44. 1955.			this name is accepted		
SN1647	Brachystegia laurentii	Plantae	Magnoliopsida	Fabales	Brachystegia	laurentii	(De Wild.) Louis ex Hoyle	Fabaceae	Flore du Congo Belge et du Ruanda-Urundi 3: 461. 1952.	"Macrolobium laurentii De Wild.; Enum. Pl. Laurent 99. . "		this name is accepted		
SN1648	Brachystegia leonensis	Plantae	Magnoliopsida	Fabales	Brachystegia	leonensis	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 156. 1923.	    		this name is accepted		
SN1649	Brachystegia longifolia	Plantae	Magnoliopsida	Fabales	Brachystegia	longifolia	Benth.	Fabaceae	Hooker's Icones Plantarum 14: t. 1359. 1881.			this name is accepted		
SN1650	Brachystegia manga	Plantae	Magnoliopsida	Fabales	Brachystegia	manga	De Wild.	Fabaceae	Contrib. Fl. Katanga Suppl. 2, 48. 1929. 			this name is accepted		Brachystegia burttii C. Jackson
SN1651	Brachystegia microphylla	Plantae	Magnoliopsida	Fabales	Brachystegia	microphylla	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 28: 397. 1900.			this name is accepted		Brachystegia tamarindoides sensu Brenan
SN1652	Brachystegia mildbraedii	Plantae	Magnoliopsida	Fabales	Brachystegia	mildbraedii	Harms	Fabaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem 8(72): 151-152. 1922.		"as ""Mildbraedii"" "	this name is accepted		"Brachystegia nzang Pellegr.;Cynometra pachycarpa A. Chev."
SN1653	Brachystegia nigerica	Plantae	Magnoliopsida	Fabales	Brachystegia	nigerica	Hoyle & A. P. D. Jones	Fabaceae	Kew Bulletin 2(1): 68-71. 1947.			this name is accepted		
SN1654	Brachystegia puberula	Plantae	Magnoliopsida	Fabales	Brachystegia	puberula	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 156. 1923.			this name is accepted		
SN1655	Brachystegia spec.	Plantae	Magnoliopsida	Fabales	Brachystegia			Fabaceae				NDN		
SN1656	Brachystegia spiciformis	Plantae	Magnoliopsida	Fabales	Brachystegia	spiciformis	Benth.	Fabaceae	Trans. Linn. Soc. xxv. (1866) 312.			this name is accepted		
SN1657	Brachystegia stipulata	Plantae	Magnoliopsida	Fabales	Brachystegia	stipulata	De Wild.	Fabaceae	Annales du musee du Congo. Serie 1, Botanique, ser. 4 44. 1902.			this name is accepted		
SN1658	Brachystegia taxifolia	Plantae	Magnoliopsida	Fabales	Brachystegia	taxifolia	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 33: 155. 1902.			this name is accepted		
SN1659	Brachystegia utilis	Plantae	Magnoliopsida	Fabales	Brachystegia	utilis	Hutch. & Burtt Davy	Fabaceae	Bulletin of Miscellaneous Information Kew 1923(4): 155. 1923.			this name is accepted		
SN1660	Brachystegia wangermeeana	Plantae	Magnoliopsida	Fabales	Brachystegia	wangermeeana	De Wild.	Fabaceae	Repertorium Specierum Novarum Regni Vegetabilis 11: 513. 1913.			this name is accepted		
SN1661	Brachystegia zenkeri	Plantae	Magnoliopsida	Fabales	Brachystegia	zenkeri	Harms	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 45: 298. 1910.			this name is accepted		
SN14170	Brackenridgea nitida	Plantae	Magnoliopsida	Malpighiales	Brackenridgea	nitida	A.Gray 	Ochnaceae	Characters of some new Genera of plants mostly from Polynesia ... 1853 = preprint, Proc. Amer. Acad. Arts & Sciences 3 (1857) 51			this name is accepted		
SN1662	Brahea dulcis	Plantae	Liliopsida	Arecales	Brahea	dulcis	(Kunth) Mart.	Arecaceae	Historia Naturalis Palmarum 3: 244. 1838.	"Corypha dulcis Kunth; Nova Genera et Species Plantarum 1: 300. 1816. "		this name is accepted		
SN1663	Brassaia actinophylla	Plantae	Magnoliopsida	Apiales	Brassaia	actinophylla	Endl.	Araliaceae	Novarum Stirpium Decades 1: 89. 1839.	    		Schefflera actinophylla (Endl.) Harms	SN11336	
SN1664	Brassaiopsis glomerulata	Plantae	Magnoliopsida	Apiales	Brassaiopsis	glomerulata	(Blume) Regel	Araliaceae	Gartenflora 12: 275, t. 411. 1863.	"Aralia glomerulata Blume; Bijdragen tot de flora van Nederlandsch Indië 15: 872-873. 1826. "		this name is accepted		
SN1665	Brassaiopsis hainla	Plantae	Magnoliopsida	Apiales	Brassaiopsis	hainla	(Buch.-Ham.) Seem.	Araliaceae	Journal of Botany, being a second series of the Botanical Miscellany 2: 291. 1864.	"Hedera hainla Buch.-Ham.; Prodromus Florae Nepalensis 187. 1825. "		this name is accepted		
SN1666	Brassica oleracea	Plantae	Magnoliopsida	Brassicales	Brassica	oleracea	L.	Brassicaceae	Species Plantarum 2: 667. 1753.	     		this name is accepted		
SN1667	Bravaisia integerrima	Plantae	Magnoliopsida	Lamiales	Bravaisia	integerrima	(Spreng.) Standl.	Acanthaceae	Contributions from the U. S. National Herbarium 23(5): 1335. 1926.	"Amasonia integerrima Spreng.; Systema Vegetabilium, editio decima sexta 2: 765. 1825."		this name is accepted		"Amasonia integerrima Spreng.;Androcentrum multiflorum Lem.;Barleria anomala Spreng.;Bravaisia floribunda DC.;Onychacanthus arboreus H. Karst.;Onychacanthus cumingii Nees;Onychacanthus speciosus Oerst."
SN1668	Bredemeyera densiflora	Plantae	Magnoliopsida	Fabales	Bredemeyera	densiflora	A.W. Benn.	Polygalaceae	Flora Brasiliensis 13(3): 52. 1874.	    		this name is accepted		
SN1669	Bredemeyera floribunda	Plantae	Magnoliopsida	Fabales	Bredemeyera	floribunda	Willd.	Polygalaceae	Schriften der Gesellschaft Naturforschender Freunde zu Berlin 3: 411, t. 6. 1801.			this name is accepted		
SN1670	Bredemeyera lucida	Plantae	Magnoliopsida	Fabales	Bredemeyera	lucida	(Benth.) A.W. Benn.	Polygalaceae	Flora Brasiliensis 13(3): 51. 1874.	"Catocoma lucida Benth.; Journal of Botany, being a second series of the Botanical Miscellany 4: 103. 1842. "		this name is accepted		"Bredemeyera altissima var. amazonica Chodat ex J.F. Macbr.;Bredemeyera lucida (Benth.) Klotzsch ex Hasskarl, pro syn.;Catocoma lucida Benth."
SN1671	Bredemeyera myrtifolia	Plantae	Magnoliopsida	Fabales	Bredemeyera	myrtifolia	Spruce ex A.W. Benn.	Polygalaceae	Flora Brasiliensis 13(3): 50. 1874.	    		this name is accepted		Bredemeyera parviflora A. W. Bennett
SN16120	Bredia hirsuta	Plantae	Magnoliopsida	Myrtales	Bredia	hirsuta	Blume	Melastomataceae	Mus. Bot. i. 24. f. 25 (1849). 			this name is accepted		
SN1672	Brenania brieyi	Plantae	Magnoliopsida	Gentianales	Brenania	brieyi	(De Wild.) Petit	Rubiaceae	Bulletin du Jardin Botanique de l'État 31: 5. 1961.	"Anthocleista brieyi De Wild.; Mémoires de l'Académie Royales des Sciences, Lettres et Beaux Arts de Belgique Ser. 2 8 vo. 12 Fasc. 5, 55. 1920. "		this name is accepted		
SN1673	Brenania nitida	Plantae	Magnoliopsida	Gentianales	Brenania	nitida		Rubiaceae		    	NC			
SN1674	Brenania rhomboideifolia	Plantae	Magnoliopsida	Gentianales	Brenania	rhomboideifolia	Petit 	Rubiaceae	Bull. Jard. Bot. Brux. xxxi. 7 (1961).			this name is accepted		
SN1675	Brenania spec.	Plantae	Magnoliopsida	Gentianales	Brenania			Rubiaceae				NDN		
SN15637	Breonadia microcephala	Plantae	Magnoliopsida	Gentianales	Breonadia	microcephala	(Del.) Ridsdale	Rubiaceae	Blumea 22: 549. 1975.	"Nauclea microcephala Del.; Pl. Afr. Meroe Caill. 67, n. 54. 1826. "		Breonadia salicina (Vahl) Hepper & J.R.I.Wood	SN14171	Nauclea microcephala Del. 
SN14171	Breonadia salicina	Plantae	Magnoliopsida	Gentianales	Breonadia	salicina	(Vahl) Hepper & J.R.I.Wood 	Rubiaceae	Kew Bull., 36(4): 860 (1982).	"Nerium salicinum Forssk.; Fl. Aegypt. Arab. 205. "		this name is accepted		"Nerium salicinum Forssk.;Adina galpinii Oliv.;Adina lasiantha K.Schum.;Adina lasiantha K.Schum. var. parviflora Hochr.;Adina microcephala (Delile) Hiern;Adina microcephala (Delile) Hiern var. galpinii (Oliv.) Hiern;Breonadia microcephala (Delile) Ridsdale;Breonadia salicina (Vahl) Hepper & J.R.I.Wood var. galpinii (Oliv.) Hepper & J.R.I.Wood;Cephalanthus spathelliferus Baker;Nauclea microcephala Delile"
SN1676	Breonia madagascariensis	Plantae	Magnoliopsida	Gentianales	Breonia	madagascariensis	A. Rich. ex DC.	Rubiaceae	Prodromus Systematis Naturalis Regni Vegetabilis 4: 620. 1830.			this name is accepted		Sarcocephalus madagascariensis (A. Rich. ex DC.) Baill.
SN1677	Breonia perrieri	Plantae	Magnoliopsida	Gentianales	Breonia	perrieri	Homolle	Rubiaceae	Bulletin de la Société Botanique de France 84: 461-462. 1937 [1938].			this name is accepted		
SN1678	Bretschneidera sinensis	Plantae	Magnoliopsida	Brassicales	Bretschneidera	sinensis	Hemsl.	Bretschneideraceae	Hooker's Icones Plantarum 28(1): t. 2708. 1905.			this name is accepted		Bretschneidera yunshanensis Chun & F.C. How
SN1679	Breviea leptosperma	Plantae	Magnoliopsida	Ericales	Breviea	leptosperma	(Baehni) Heine	Sapotaceae	Kew Bulletin 14: 302. 1960.	"Pouteria leptosperma Baehni; Candollea 9: 388. 1942. "		Breviea sericea Aubrév. & Pellegr.	SN13541	
SN13541	Breviea sericea	Plantae	Magnoliopsida	Ericales	Breviea	sericea	(A. Chev.) Aubrév. & Pellegr.	Sapotaceae	Bulletin de la Société Botanique de France, Actualités Botaniques 81: 793, f. 1. 1935.	"Chrysophyllum sericeum A. Chev.; Bull. Soc. Bot. France, 1914, lxi. Mem. 8, 269 (1917)."		this name is accepted		"Breviea leptosperma (Baehni) Heine;Chrysophyllum leptospermum (Baehni) Roberty;Pouteria leptosperma Baehni"
SN13542	Breviea spec.	Plantae	Magnoliopsida	Ericales	Breviea			Sapotaceae				NDN		
SN1680	Brickellia spec.	Plantae	Magnoliopsida	Asterales	Brickellia			Asteraceae				NDN		
SN1681	Bridelia atroviridis	Plantae	Magnoliopsida	Malpighiales	Bridelia	atroviridis	Müll. Arg.	Phyllanthaceae	Journal of Botany, British and Foreign 2: 327. 1864.	    		this name is accepted		
SN1682	Bridelia aubrevillei	Plantae	Magnoliopsida	Malpighiales	Bridelia	aubrevillei	Pellegr.	Phyllanthaceae	Bulletin de la Société Botanique de France 78: 683. 1931.			Bridelia ndellensis Beille	SN16391	
SN1683	Bridelia brideliifolia	Plantae	Magnoliopsida	Malpighiales	Bridelia	brideliifolia	(Pax) Fedde	Phyllanthaceae	Botanischer Jahresbericht 36(2): 413. 1910.	"Neogoetzea brideliifolia Pax; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 28: 419. 1900. "	in adnot. 	this name is accepted		Bridelia brideliifolia subsp. pubescentifolia Leonard
SN15638	Bridelia cathartica	Plantae	Magnoliopsida	Malpighiales	Bridelia	cathartica	G. Bertol.	Phyllanthaceae	Mem. Accad. Sci. Ist. Bologna 5: 476, t. 28. 1854. 			this name is accepted		"Bridelia cathartica subsp. melanthesoides (Klotzsch ex Baill.) J. Léonard;Bridelia schlechteri Hutch."
SN1684	Bridelia duvigneaudii	Plantae	Magnoliopsida	Malpighiales	Bridelia	duvigneaudii	J. Leon.	Phyllanthaceae	Bulletin du Jardin Botanique de l'État 25: 365. 1955.	    		this name is accepted		
SN14172	Bridelia exaltata	Plantae	Magnoliopsida	Malpighiales	Bridelia	exaltata	F. Muell.	Phyllanthaceae	Fragmenta Phytographiae Australiae 3: 32. 1863. 			this name is accepted		
SN1685	Bridelia ferruginea	Plantae	Magnoliopsida	Malpighiales	Bridelia	ferruginea	Benth.	Phyllanthaceae	Niger Flora 37: 113. 1849.			this name is accepted		
SN1686	Bridelia grandis	Plantae	Magnoliopsida	Malpighiales	Bridelia	grandis	Pierre ex Hutch.	Phyllanthaceae	Flora of Tropical Africa 6(1): 1042. 1913.			this name is accepted		Bridelia aubrevillei Pellegr.
SN17333	Bridelia insulana	Plantae	Magnoliopsida	Malpighiales	Bridelia	insulana	Hance	Phyllanthaceae	Journal of Botany, British and Foreign 15(179): 337. 1877.			this name is accepted		
SN14173	Bridelia leichhardtii	Plantae	Magnoliopsida	Malpighiales	Bridelia	leichhardtii	Baill. ex Mull.Arg. 	Phyllanthaceae	Prodromus 15(2): 499. 1886. 					"Amanoa leichhardtii Baill. nom. illeg.;Amanoa faginea Baill. ;Bridelia faginea (Baill.) F.Muell. ex Benth. "
SN1687	Bridelia micrantha	Plantae	Magnoliopsida	Malpighiales	Bridelia	micrantha	(Hochst.) Baill.	Phyllanthaceae	Adansonia 3: 164. 1862-3.	"Candelabria micrantha Hochst.; Flora 26: 79. 1843. "		this name is accepted		"Bridelia mollis Hutch.;Bridelia speciosa A. Chev.;Bridelia tenuifolia Müll. Arg.;Candelabria micrantha Hochst."
SN1688	Bridelia minutiflora	Plantae	Magnoliopsida	Malpighiales	Bridelia	minutiflora	Hook. f.	Phyllanthaceae	The Flora of British India 5(14): 273. 1887.	    		Bridelia insulana Hance	SN17333	
SN1689	Bridelia monoica	Plantae	Magnoliopsida	Malpighiales	Bridelia	monoica	(Lour.) Merr.	Phyllanthaceae	Philippine Journal of Science 13(3): 142-143. 1918.	"Clutia monoica Lour.; Flora Cochinchinensis 2: 638-639. 1790. "		Bridelia tomentosa Blume	SN16813	
SN1690	Bridelia montana	Plantae	Magnoliopsida	Malpighiales	Bridelia	montana	(Roxb.) Willd.	Phyllanthaceae	Species Plantarum. Editio quarta 4(2): 978. 1805.	"Clutia montana Roxb.; Plants of the Coast of Coromandel 3: 38, t. 171. 1798. "		this name is accepted		Clutia montana Roxb.
SN16391	Bridelia ndellensis	Plantae	Magnoliopsida	Malpighiales	Bridelia	ndellensis	Beille	Phyllanthaceae	Mémoires de la Société Botanique de France 55, Mem. 8: 69. 1908.			this name is accepted		
SN1691	Bridelia retusa	Plantae	Magnoliopsida	Malpighiales	Bridelia	retusa	(L.) Spreng.	Phyllanthaceae	Systema Vegetabilium, editio decima sexta 3: 48. 1826.	"Clutia retusa L.; Species Plantarum 1042. 1753. "	nom. illeg., non Bridelia retusa (L.) A. Juss. (1824) 	this name is accepted		
SN1692	Bridelia ripicola	Plantae	Magnoliopsida	Malpighiales	Bridelia	ripicola	J. Leonard	Phyllanthaceae	Bull. Jard. Bot. Brux. xxv. 370 (1955).	    		this name is accepted		
SN1693	Bridelia scleroneura	Plantae	Magnoliopsida	Malpighiales	Bridelia	scleroneura	Müll. Arg.	Phyllanthaceae	Flora 47: 515. 1864.			this name is accepted		
SN1694	Bridelia spec.	Plantae	Magnoliopsida	Malpighiales	Bridelia			Phyllanthaceae				NDN		
SN1695	Bridelia speciosa	Plantae	Magnoliopsida	Malpighiales	Bridelia	speciosa	Müll. Arg.	Phyllanthaceae	Journal of Botany, British and Foreign 2: 327. 1864.			this name is accepted		
SN1696	Bridelia stenocarpa	Plantae	Magnoliopsida	Malpighiales	Bridelia	stenocarpa	Müll. Arg.	Phyllanthaceae	Flora 47: 515. 1864.			Bridelia micrantha (Hochst.) Baill.	SN1687	
SN16813	Bridelia tomentosa	Plantae	Magnoliopsida	Malpighiales	Bridelia	tomentosa	Blume	Phyllanthaceae	Bijdragen tot de flora van Nederlandsch Indië 2: 597. 1825.			this name is accepted		
SN1697	Bridelia tulasneana	Plantae	Magnoliopsida	Malpighiales	Bridelia	tulasneana	Baill.	Phyllanthaceae	Adansonia 2: 40. 1861-62.			this name is accepted		"Bridelia coccolobaefolia Baker;Lebidiera tulasneana (Baill.) Müll. Arg."
SN13543	Brieya fasciculata	Plantae	Magnoliopsida	Magnoliales	Brieya	fasciculata	De Wild.	Annonaceae	Repertorium Specierum Novarum Regni Vegetabilis 13: 383. 1914.			Piptostigma fasciculatum (De Wild.) Boutique	SN9627	
SN14174	Brillantaisia cicatricosa	Plantae	Magnoliopsida	Lamiales	Brillantaisia	cicatricosa	Lindau 	Acanthaceae	Engl. Bot. Jahrb. xx. (1894) 4. 			this name is accepted		
SN1698	Britoa guazumaefolia	Plantae	Magnoliopsida	Myrtales	Britoa	guazumaefolia	(Cambess.) Legr.	Myrtaceae	Notulae Systematicae. Herbier du Museum de Paris 15: 274. 1958.	"Psidium guazumifola Cambess.; Flora Brasiliae Meridionalis 2: 280. 1832. "				"Britoa hassleriana Barb. Rodr. ex Chodat & Hassl.;Britoa sellowiana O. Berg;Campomanesia guazumifolia (Cambess.) O. Berg;Campomanesia mollicarpa Barb. Rodr. ex Chodat & Hassl.;Psidium guazumifola Cambess."
SN1699	Brocchinia maguirei	Plantae	Liliopsida	Poales	Brocchinia	maguirei	L.B. Sm.	Bromeliaceae	Memoirs of the New York Botanical Garden 9: 292, f. 22. 1957.	    		this name is accepted		
SN14175	Brombya platynema	Plantae	Magnoliopsida	Sapindales	Brombya	platynema	F. Muell.	Rutaceae	Fragmenta Phytographiae Australiae 5. 1865. 			this name is accepted		
SN1700	Bromelia pinguin	Plantae	Liliopsida	Poales	Bromelia	pinguin	L.	Bromeliaceae	Species Plantarum 285. 1753.			this name is accepted		"Agallostachys fastuosa (Lindl.) Beer;Agallostachys pinguin (L.) Beer;Ananas pinguin Trew;Bromelia acarna Thunb. ex Schult. f.;Bromelia fastuosa Lindl.;Bromelia ignea Beer;Bromelia paraguayensis hort. ex Baker;Bromelia peguin L.;Bromelia sepiaria hort. ex Schult. f.;Karatas penguin Mill.;Karatas pinguin Mill. ex Baker;Karatas plumieri Devansaye ex Baker"
SN1701	Brosimum acutifolium	Plantae	Magnoliopsida	Rosales	Brosimum	acutifolium	Huber	Moraceae	Boletim do Museu Paraense de Historia Natural e Ethnographia 6: 6. 1910.					"Brosimopsis acutifolia (Huber) Ducke;Brosimopsis obovata Ducke;Brosimum caniceps Standl.;Piratinera acutifolia (Huber) Pittier"
