UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw12508	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2301				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12509	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12510	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2306				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12511	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12512	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12513	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12514	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12515	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12516	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12517	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12518	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12519	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12520	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12521	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12522	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12523	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12524	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12525	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12526	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12527	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12528	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12529	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12530	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12531	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12532	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12533	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2334				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12534	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12535	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2337				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12536	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12537	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12538	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12539	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12540	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12541	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12542	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12543	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12544	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12545	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12546	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12547	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2331				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12548	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12549	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12550	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12551	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12552	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12553	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12554	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12555	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12556	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12557	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12558	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12559	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12560	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12561	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12562	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12563	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12564	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12565	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12566	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12567	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12568	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12569	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12570	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12571	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12572	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12573	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12574	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12575	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12576	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12577	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12578	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12579	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12580	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12581	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12582	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12583	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		2384 D		SN1605	Bosqueiopsis gilletii De Wild. & Th. Dur.	accepted		Africa	Congo, Democratic Republic of the	Kasai		1	1	1		6	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw12584	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12585	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12586	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12587	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12588	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12589	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12590	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12591	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12592	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12593	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12594	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12595	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12596	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12597	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		2499 D				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12598	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12599	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12600	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12601	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12602	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12603	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12604	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		2004 D		SN2623	Chaetocarpus africanus Pax.	accepted		Africa	Congo, Democratic Republic of the	Kasai		1	1	1		3	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw12605	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12606	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12607	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12608	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12609	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12610	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12611	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12612	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12613	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12614	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12615	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12616	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12617	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12618	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12619	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12620	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12621	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12622	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12623	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12624	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		d2420		SN11812	Sorindeia africana (Engl.) Van der Veken	accepted		Africa	Congo, Democratic Republic of the	Kasai		1	1	1		1	coupe	drawer	7									CAPA	spare collection (basement)																							
Tw12625	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12626	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12627	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12628	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12629	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12630	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12631	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12632	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12633	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12634	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12635	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12636	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12637	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12638	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12639	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12640	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12641	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12642	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		D2436	312	SN6049	Heeria insignis (Delile) Kuntze	synonym	Ozoroa insignis	Africa	Congo, Democratic Republic of the	Kasai		1	1	1		1	coupe	drawer	4									CAPA	spare collection (basement)																							
Tw12643	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12644	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12645	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12646	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12647	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12648	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12649	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12650	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12651	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12652	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12653	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12654	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12655	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12656	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12657	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12658	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12659	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12660	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12661	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12662	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12663	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12664	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts		2459 D				indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12665	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12666	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12667	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12668	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
Tw12669	1963	8	27		Dechamps, Roger	Relevé de 5 ha. de Forêts						indet		Africa	Congo, Democratic Republic of the	Kasai																		CAPA	spare collection (basement)																							
