TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN8279	Mouriri huberi	Plantae	Magnoliopsida	Myrtales	Mouriri	huberi	Cogn.	Melastomataceae	Boletim do Museu Paraense de Historia Natural e Ethnographia 5: 255. 1909.			this name is accepted		
SN17632	Mouriri myrtilloides	Plantae	Magnoliopsida	Myrtales	Mouriri	myrtilloides	(Sw.) Poir.	Melastomataceae	Dictionnaire des Sciences Naturelles [Second edition] 33: 163. 1824.	"Petaloma myrtilloides Sw.; Nova Genera et Species Plantarum seu Prodromus 73. 1788."		this name is accepted		"Petaloma myrtilloides Sw.;Mouriri parvifolia Benth.;Mouriri acuta Griseb."
SN8280	Mouriri nigra	Plantae	Magnoliopsida	Myrtales	Mouriri	nigra	(DC.) Morley	Melastomataceae	Phytologia 22: 428. 1972.	"Eugenia nigra DC.; Prodromus Systematis Naturalis Regni Vegetabilis 3: 268. 1828. "		this name is accepted		"Eugenia nigra DC.;Mouriri plassachaerti Pulle"
SN8281	Mouriri parvifolia	Plantae	Magnoliopsida	Myrtales	Mouriri	parvifolia	Benth.	Melastomataceae	The botany of the voyage of H.M.S. Sulphur 97, t. 36. 1845.	     		Mouriri myrtilloides (Sw.) Poir.	SN17632	"Mouriri myrtilloides (Sw.) Poir.;Mouriri myrtilloides (Sw.) Poir."
SN8282	Mouriri princeps	Plantae	Magnoliopsida	Myrtales	Mouriri	princeps	Naudin	Melastomataceae	"Annales des Sciences Naturelles; Botanique, sér. 3 18(5): 283-284. 1852."			Mouriri grandiflora DC.	SN8277	
SN8283	Mouriri sagotiana	Plantae	Magnoliopsida	Myrtales	Mouriri	sagotiana	Triana	Melastomataceae	Transactions of the Linnean Society of London 28(1): 155. 1871.		"as ""Mouriria"" "	this name is accepted		
SN8284	Mouriri spec.	Plantae	Magnoliopsida	Myrtales	Mouriri			Melastomataceae				NDN		
SN8285	Mouriri uncitheca	Plantae	Magnoliopsida	Myrtales	Mouriri	uncitheca	Morley & Wurdack	Melastomataceae	Memoirs of the New York Botanical Garden 10: 46-47. 1961.			this name is accepted		
SN8286	Mouriri vernicosa	Plantae	Magnoliopsida	Myrtales	Mouriri	vernicosa	Naudin	Melastomataceae	"Annales des Sciences Naturelles; Botanique, sér. 3 18(5): 285. 1852."			this name is accepted		
SN8287	Mouriri weddellii	Plantae	Magnoliopsida	Myrtales	Mouriri	weddellii	Naudin	Melastomataceae	"Annales des Sciences Naturelles; Botanique, sér. 3 18(5): 286. 1852."		"as ""Weddellii"" "	Mouriri guianensis Aubl. 	SN8278	
SN8288	Moutabea guantanama	Plantae	Magnoliopsida	Fabales	Moutabea	guantanama	Blake	Polygalaceae			NC	ND		
SN8289	Moutabea guianensis	Plantae	Magnoliopsida	Fabales	Moutabea	guianensis	Aubl.	Polygalaceae	Histoire des plantes de la Guiane Françoise 2: 679, 680, t. 274. 1775.		"on plate as ""Guyannensis"" "	this name is accepted		
SN8290	Moutabea spec.	Plantae	Magnoliopsida	Fabales	Moutabea			Polygalaceae				NDN		
SN8291	Mozartia maestrensis	Plantae	Magnoliopsida	Myrtales	Mozartia	maestrensis	Urb.	Myrtaceae	Symbolae Antillarum 9: 472. 1928.			ND		
SN8292	Mucuna flagellipes	Plantae	Magnoliopsida	Fabales	Mucuna	flagellipes	Vogel ex Benth.	Fabaceae	Niger Flora 307. 1849.			this name is accepted		
SN16078	Mucuna macrocarpa	Plantae	Magnoliopsida	Fabales	Mucuna	macrocarpa	Wall.	Fabaceae	Plantae Asiaticae Rariores 1: 41, pl. 47. 1830.			this name is accepted		"Mucuna castanea Merr.;Mucuna collettii Lace;Mucuna ferruginea Matsum.;Mucuna ferruginea var. bungoensis (Ohwi) Ohwi;Mucuna ferruginea var. irukanda (Ohwi) Ohwi;Mucuna irukanda Ohwi;Mucuna irukanda var. bungoensis Ohwi;Mucuna subferruginea Hayata;Mucuna wangii Hu"
SN8293	Mucuna poggei	Plantae	Magnoliopsida	Fabales	Mucuna	poggei	Taub.	Fabaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 23: 194. 1896.			this name is accepted		
SN8294	Mucuna pruriens	Plantae	Magnoliopsida	Fabales	Mucuna	pruriens	(L.) DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 405. 1825.	"Dolichos pruriens L.; Herbarium Amboinenese 23. 1754. "		this name is accepted		"Carpopogon pruriens (L.) Roxb.;Dolichos pruriens L. ;Mucuna aterrima (Piper & Tracy) Holland;Mucuna deeringiana (Bort) Holland;Mucuna esquirolii H. Lév.;Mucuna prurita Hook.;Mucuna prurita Wight;Mucuna utilis Wall. ex Wight;Stizolobium aterrimum Piper & Tracy;Stizolobium deeringianum Bort;Stizolobium pruriens (L.) Medik.;Stizolobium pruritum (Wight) Piper"
SN16904	Mucuna sloanei	Plantae	Magnoliopsida	Fabales	Mucuna	sloanei	Fawc. & Rendle	Fabaceae	Journal of Botany, British and Foreign 55(650): 36. 1917. 			this name is accepted		
SN8295	Mucuna stans	Plantae	Magnoliopsida	Fabales	Mucuna	stans	Welw. ex Baker	Fabaceae	Flora of Tropical Africa 2: 187. 1871.	     		this name is accepted		
SN8296	Mucuna urens	Plantae	Magnoliopsida	Fabales	Mucuna	urens	(L.) DC.	Fabaceae	Prodromus Systematis Naturalis Regni Vegetabilis 2: 405. 1825.	"Dolichos urens L.; Systema Naturae, Editio Decima 2: 1162. 1759. "	"nom. superfl.; descrip. applys to sensu Jacq.; nom. illeg., non Mucuna urens (L.) Medik. (1787) "	Mucuna sloanei Fawc. & Rendle	SN16904	"Dolichos altissimus Jacq.;Dolichos urens L.;Mucuna altissima (Jacq.) DC.;Stizolobium altissimum (Jacq.) Pers."
SN16406	Multidentia crassa	Plantae	Magnoliopsida	Gentianales	Multidentia	crassa	(Hiern) Bridson & Verdc.	Rubiaceae	Annalen des Naturhistorischen Museums in Wien 77: 21. 1973.	"Canthium crassum Hiern; Flora of Tropical Africa 3: 145. 1877."		this name is accepted		Canthium crassum Hiern
SN8297	Mundulea phylloxylon	Plantae	Magnoliopsida	Fabales	Mundulea	phylloxylon	R. Viguier ex Basse	Fabaceae	Ann. Sci. Nat. Bot., sér. 10, 16: 171. 1934.	    	     	Tephrosia phylloxylon (R. Vig.) Du Puy & Labat   	SN17289	
SN8298	Mundulea sericea	Plantae	Magnoliopsida	Fabales	Mundulea	sericea	(Willd.) A. Chev.	Fabaceae	Comptes Rendus Hebdomadaires des Séances de l'Académie des Sciences 180: 1521. 1925.	"Cytisus sericeus Willd.; Species Plantarum. Editio quarta 3(2): 1121. 1802. "	in obs. 	this name is accepted		
SN8299	Mundulea spec.	Plantae	Magnoliopsida	Fabales	Mundulea			Fabaceae		     		NDN		
SN8300	Muntingia calabura	Plantae	Magnoliopsida	Malvales	Muntingia	calabura	L.	Muntingiaceae	Species Plantarum 1: 509. 1753.		"as ""Calabura"" "	this name is accepted		
SN8301	Musanga cecropioides	Plantae	Magnoliopsida	Rosales	Musanga	cecropioides	R. Br. ex Tedlie	Urticaceae	Miss. Ashantee 372. 1819. 			this name is accepted		Musanga smithii R. Br.
SN8302	Musanga leo-errerae	Plantae	Magnoliopsida	Rosales	Musanga	leo-errerae	Hauman & Léonard	Urticaceae	Bulletin agricole du Congo Belge 51: 61. 1960.			this name is accepted		"Cannabis chinensis Delile;Cannabis faetens Gilib.;Cannabis indica Lam.;Cannabis lupulus Scop.;Polygonum viridiflorum Poir."
SN8303	Musanga smithii	Plantae	Magnoliopsida	Rosales	Musanga	smithii	R. Br.	Urticaceae	Flora of Tropical Africa 6(2): 239. 1916-17.			Musanga cecropioides Tedlie	SN8301	
SN8304	Musanga spec.	Plantae	Magnoliopsida	Rosales	Musanga			Urticaceae				NDN		
SN8305	Musgravea heterophylla	Plantae	Magnoliopsida	Proteales	Musgravea	heterophylla	L.S. Sm.	Proteaceae	Contrib. Queensl. Herb., No. 6, 12 (1969).			ND		
SN15123	Musgravea stenostachya	Plantae	Magnoliopsida	Proteales	Musgravea	stenostachya	F. Muell.	Proteaceae	Proceedings of the Linnean Society of New South Wales Series 2 5(1): 186 (1890).			ND		
SN8306	Mussaenda arcuata	Plantae	Magnoliopsida	Gentianales	Mussaenda	arcuata	Lam. ex Poir.	Rubiaceae	Encyclopédie Méthodique, Botanique 4: 392. 1795.			this name is accepted		"Landia stelligera Commerson;Mussaenda abyssinica Chiov.;Mussaenda arcuata var. parviflora S. Moore;Mussaenda laurifolia A. Chev.;Mussaenda stenocarpa Chevalier"
SN8307	Mussaenda debeauxii	Plantae	Magnoliopsida	Gentianales	Mussaenda	debeauxii	Wernham 	Rubiaceae	Journ. Bot. 1916, liv. 300.			this name is accepted		
SN8308	Mussaenda elegans	Plantae	Magnoliopsida	Gentianales	Mussaenda	elegans	Schumach. & Thonn.	Rubiaceae	Beskrivelse af Guineeiske planter 117-118. 1827.		also in Kongel. Danske Vidensk. Selsk. Naturvidensk. Math. Afh. 3: 137-138 (1828) 	this name is accepted		"Bertiera coccinea (G. Don) G. Don;Gardenia coccinea G. Don;Mussaenda discolor DC.;Mussaenda elegans var. minor De Wild. & Th. Dur.;Mussaenda elegans var. psilocarpa Wernh.;Mussaenda elegans var. rotundifolia Wernh."
SN8309	Mussaenda erythrophylla	Plantae	Magnoliopsida	Gentianales	Mussaenda	erythrophylla	Schumach. & Thonn.	Rubiaceae	Beskrivelse af Guineeiske planter 116. 1827.			this name is accepted		"Mussaenda fulgens Tedlie;Mussaenda splendida Welw."
SN13803	Mussaenda macrophylla	Plantae	Magnoliopsida	Gentianales	Mussaenda	macrophylla	Wall.	Rubiaceae	"Flora Indica; or descriptions . . . 2: 228. 1824."			this name is accepted		"Mussaenda hispida D. Don;Mussaenda kotoensis Hayata"
SN8310	Mussaenda nannanii	Plantae	Magnoliopsida	Gentianales	Mussaenda	nannanii	Wernham 	Rubiaceae	Journ. Bot. 1918, lvi. 309.			this name is accepted		
SN16164	Mussaenda parviflora	Plantae	Magnoliopsida	Gentianales	Mussaenda	parviflora	Miq.	Rubiaceae	Annales Museum Botanicum Lugduno-Batavi 3: 110. 1867.			this name is accepted		"Mussaenda albiflora Hayata;Mussaenda parviflora var. formosana Matsum.;Mussaenda taihokuensis Masam."
SN8311	Mussaenda spec.	Plantae	Magnoliopsida	Gentianales	Mussaenda			Rubiaceae				NDN		
SN8312	Mussaenda tenuiflora	Plantae	Magnoliopsida	Gentianales	Mussaenda	tenuiflora	Benth.	Rubiaceae				this name is accepted		
SN8313	Mussatia prieurei	Plantae	Magnoliopsida	Lamiales	Mussatia	prieurei	(DC.) Bureau ex K. Schum.	Bignoniaceae	Die Natürlichen Pflanzenfamilien 4(3b): 224. 1894.	"Bignonia prieurei DC.; Prodromus Systematis Naturalis Regni Vegetabilis 9: 154. 1845. "		Bignonia prieurei DC.	SN17633	Bignonia prieurei DC.
SN8314	Myllanthus maroana	Plantae	Magnoliopsida	Sapindales	Myllanthus	maroana	R.S. Cowan	Rutaceae	Memoirs of the New York Botanical Garden 10(2): 35. 1960.	          		Raputia maroana (R.S. Cowan) Kallunki	SN17886	
SN8315	Myllanthus neblinensis	Plantae	Magnoliopsida	Sapindales	Myllanthus	neblinensis	R.S. Cowan	Rutaceae	Memoirs of the New York Botanical Garden 10(2): 37. 1960.					
SN16857	Myoporum acuminatum	Plantae	Magnoliopsida	Lamiales	Myoporum	acuminatum	R. Br.	Scrophulariaceae	Prodr. Fl. Nov. Holland. 515. (1810).					
SN15124	Myoporum floribundum	Plantae	Magnoliopsida	Lamiales	Myoporum	floribundum	A.Cunn. ex Benth.	Scrophulariaceae	Enumeratio Plantarum ... Heugel: 78 (1837).					
SN8317	Myoporum insulare	Plantae	Magnoliopsida	Lamiales	Myoporum	insulare	R. Br.	Scrophulariaceae	Prodromus Florae Novae Hollandiae (27 Mar. 1810) 516.			this name is accepted		
SN8318	Myoporum laetum	Plantae	Magnoliopsida	Lamiales	Myoporum	laetum	Forst. f. 	Scrophulariaceae	Prodromus Florae Novae Hollandiae 44.			this name is accepted		
SN8319	Myoporum platycarpum	Plantae	Magnoliopsida	Lamiales	Myoporum	platycarpum	R. Br.	Scrophulariaceae	Prodromus Florae Novae Hollandiae (27 Mar. 1810) 516.			ND		
SN8320	Myoporum sandwicense	Plantae	Magnoliopsida	Lamiales	Myoporum	sandwicense	Gray	Scrophulariaceae	Proc. Am. Acad. vi. (1862) 52.			this name is accepted		
SN8321	Myoschilos oblongum	Plantae	Magnoliopsida	Santalales	Myoschilos	oblongum	Ruiz & Pav.	Santalaceae	Syst. Veg. 73.			this name is accepted		"Myoschilos angustata Phil.;Myoschilos oblonga var. angustata (Phil.) Macloskie"
SN15126	Myracrodruon urundeuva	Plantae	Magnoliopsida	Sapindales	Myracrodruon	urundeuva	Allemão	Anacardiaceae	Trabalhos da Commissão Scientifica de Exploracão, Seccão Botanica 1: 3. 1862.			Astronium urundeuva (Allemão) Engl.	SN1157	
SN17737	Myrceugenia euosma	Plantae	Magnoliopsida	Myrtales	Myrceugenia	euosma	(O. Berg) D. Legrand 	Myrtaceae	Anales del Museo Nacional de Montevideo ser. 2, 4, no. 11: 40. 1936.	"Eugenia euosma O. Berg; Linnaea 27: 163 (name only). 1856."		this name is accepted		"Eugenia aprica O. Berg;Eugenia euosma O. Berg;Eugenia euosma var. lutescens O. Berg;Eugenia euosma var. rufescens O. Berg;Eugenia nana O. Berg;Eugenia nana var. congeata O. Berg;Eugenia nana var. effusa O. Berg;Luma aprica (O. Berg) Burret;Luma cinerea Burret;Luma euosma (O. Berg) Burret;Luma nana (O. Berg) Burret;Myrceugenia euosma var. oblongata Mattos"
SN8322	Myrceugenia exsucca	Plantae	Magnoliopsida	Myrtales	Myrceugenia	exsucca	(DC.) O. Berg	Myrtaceae	Linnaea 30: 671. 1861.	"Eugenia exsucca DC.; Prodromus Florae Novae Hollandiae 3: 278. 1828. "		ND		"Eugenia corralensis Phil.;Eugenia exsucca DC.;Eugenia exsucca var. apiculata O. Berg;Eugenia exsucca var. patagua O. Berg;Eugenia exsucca var. peruviana O. Berg;Eugenia exsucca var. temu (Hook. & Arn.) O. Berg;Eugenia multiflora Hook. & Arn.;Eugenia pitra O. Berg;Eugenia temu Hook. & Arn.;Luma corralensis (Phil.) Burret;Luma exsucca (DC.) Burret;Luma pitra (O. Berg) Burret;Luma temu (Hook. & Arn.) Gray;Myrceugenia camphorata O. Berg;Myrceugenia lechleriana O. Berg;Myrceugenia multiflora (Hook. & Arn.) Kausel"
SN17741	Myrceugenia ovata	Plantae	Magnoliopsida	Myrtales	Myrceugenia	ovata	(Hook. & Arn.) O. Berg	Myrtaceae	Linnaea 30: 670. 1861.	"Eugenia ovata Hook. & Arn.; Botanical Miscellany 3: 319. 1833."		this name is accepted		Eugenia ovata Hook. & Arn.
SN8323	Myrcia acuminata	Plantae	Magnoliopsida	Myrtales	Myrcia	acuminata	(Kunth) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 256. 1828.	"Myrtus acuminata Kunth; Nova Genera et Species Plantarum 6: 141 (folio ed. p. 112). 1823. "		Myrcia fallax (Rich.) DC.	SN8334	
SN8316	Myrcia acuminatum	Plantae	Magnoliopsida	Myrtales	Myrcia	acuminatum	R. Br.	Myricaceae	Prodromus Florae Novae Hollandiae (27 Mar. 1810) 515.					
SN8324	Myrcia albidotomentosa	Plantae	Magnoliopsida	Myrtales	Myrcia	albidotomentosa	(Amshoff) McVaugh	Myrtaceae	Memoirs of the New York Botanical Garden 18(2): 79. 1969.	"Aulomyrcia albido-tomentosa Amshoff; Bulletin of the Torrey Botanical Club 75: 532. 1948. "		this name is accepted		"Aulomyrcia albido-tomentosa Amshoff ;Aulomyrcia amshoffiana Steyerm."
SN8325	Myrcia amazonica	Plantae	Magnoliopsida	Myrtales	Myrcia	amazonica	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 250. 1828.			this name is accepted		"Aulomyrcia amazonica (DC.) O. Berg;Aulomyrcia corymbosa (DC.) O. Berg;Aulomyrcia hostmanniana O. Berg;Aulomyrcia hostmanniana var. gracilior O. Berg;Aulomyrcia hostmanniana var. robustior O. Berg;Aulomyrcia lauriflora (DC.) O. Berg;Aulomyrcia nigrescens (DC.) O. Berg;Aulomyrcia paraensis O. Berg;Aulomyrcia pruinosa O. Berg;Aulomyrcia spruceana O. Berg;Calyptromyrcia elegans (DC.) O. Berg;Calyptromyrcia spixiana (DC.) O. Berg;Myrcia corymbosa DC.;Myrcia elegans DC.;Myrcia hostmanniana (O. Berg) Kiaersk.;Myrcia nigrescens DC.;Myrcia paraensis (O. Berg) Kiaersk.;Myrcia spixiana DC."
SN8326	Myrcia antillana	Plantae	Magnoliopsida	Myrtales	Myrcia	antillana	McVaugh	Myrtaceae	Journal of the Arnold Arboretum 54: 311. 1973.		syn.: Myrcia edulis sensu Urban, Bot. Jahrb. 19: 581. 1895, not Aulomyrcia edulis O. Berg, 1861. 	this name is accepted		
SN17634	Myrcia arborescens	Plantae	Magnoliopsida	Myrtales	Myrcia	arborescens	O. Berg 	Myrtaceae	Flora Brasiliensis 14(1): 200. 1857.			this name is accepted		Myrcia itambensis O. Berg 
SN8327	Myrcia berberis	Plantae	Magnoliopsida	Myrtales	Myrcia	berberis	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 254. 1828.		"Berg Linnaea 27: 101. 1855; Berg Fl. Bras. 14(1): 170. 1857 Miq. Stirp. Sur. Sel. 36. 1850; Sagot Ann. Sc. Nat. VI 20:183.1885 "	Myrcia fallax (Rich.) DC. 	SN8334	Myrcia divaricata (Lam.) DC.
SN8328	Myrcia bracteata	Plantae	Magnoliopsida	Myrtales	Myrcia	bracteata	(Rich.) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 245. 1828.	"Eugenia bracteata Rich.; Actes de la Société d'Histoire Naturelle de Paris 1: 110. 1792. "		this name is accepted		"Eugenia bracteata Rich. ;Eugenia hirsuta Ruiz & Pav.;Eugenia lanceolata Cambess.;Myrcia hirtellaefolia Gleason;Myrcia lanceolata Cambess."
SN8329	Myrcia clusiifolia	Plantae	Magnoliopsida	Myrtales	Myrcia	clusiifolia	(Kunth) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 255. 1828.	"Myrtus clusiifolia Kunth; Nova Genera et Species Plantarum 6: 138 (folio ed. 110). 1823. "		this name is accepted		Myrtus clusiifolia Kunth 
SN8330	Myrcia cuprea	Plantae	Magnoliopsida	Myrtales	Myrcia	cuprea	(O. Berg) Kiaersk.	Myrtaceae	Enum. Myrt. Bras. 95. 1893. 	"Aulomyrcia cuprea O. Berg; Flora Brasiliensis 14(1): 77. 1857. "		this name is accepted		"Aulomyrcia cuprea O. Berg ;Aulomyrcia chrysophylla O. Berg"
SN8331	Myrcia decorticans	Plantae	Magnoliopsida	Myrtales	Myrcia	decorticans	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 252. 1828.	     		this name is accepted		"Aulomyrcia polymorpha O. Berg;Aulomyrcia tetramera Amsh.;Aulomyrcia tobagensis (Krug & Urb.) Amshoff;Calyptranthes tobagensis Krug & Urb.;Marlierea gleasoni McVaugh;Myrcia lasiopus DC.;Myrcia leucophlaea DC.;Myrcia tobagensis (Krug & Urb.) Urb."
SN8332	Myrcia deflexa	Plantae	Magnoliopsida	Myrtales	Myrcia	deflexa	(Poir.) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 244. 1828.	"Eugenia deflexa Poir.; Encyclopedie Methodique. Botanique ... Supplement 3: 124. 1813. "	"Urban in Engl. Bot. Jahrb. 19: 587. 1895; Williams, Fl. Trinidad & /tobago I; 339. 1934; Amshoff, Bull. Torrey Bot. 75: 533. 1948 "	this name is accepted		"Eugenia deflexa Poir. ;Marlierea intonsa McVaugh;Myrcia crassinervia DC.;Myrcia deflexa var. dussii Krug & Urb.;Myrcia duchassaingiana O. Berg;Myrcia ferruginea DC.;Myrcia ferruginea var. domingensis O. Berg;Myrcia ferruginea var. martinicensis O. Berg;Myrcia humboldtiana DC.;Myrcia humboldtiana var. caribaea O. Berg;Myrcia sulcata O. Berg"
SN8333	Myrcia dispar	Plantae	Magnoliopsida	Myrtales	Myrcia	dispar	McVaugh	Myrtaceae	Fieldiana, Botany 29(3): 191. 1956.	          		this name is accepted		
SN8334	Myrcia fallax	Plantae	Magnoliopsida	Myrtales	Myrcia	fallax	(Rich.) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 244. 1828.	"Eugenia fallax Rich.; Actes de la Société d'Histoire Naturelle de Paris 1: 110. 1792. "		this name is accepted		"Aulomyrcia wullschlaegeliana O. Berg;Eugenia fallax Rich. ;Eugenia paniculiflora Steud.;Myrcia acuminata (Kunth) DC.;Myrcia acuminata var. genuina O. Berg;Myrcia acuminata var. peruviana O. Berg;Myrcia aguitensis Gleason;Myrcia barrensis O. Berg;Myrcia berberis DC.;Myrcia berberis var. angustifolia O. Berg;Myrcia bracteolaris (Poir.) DC.;Myrcia brandami O. Berg;Myrcia chilensis O. Berg;Myrcia complicata (H.B.K.) DC.;Myrcia costata DC.;Myrcia coumetoides O. Berg;Myrcia dictyoneura Diels;Myrcia hayneana var. paraensis O. Berg;Myrcia kegeliana O. Berg;Myrcia kegeliana var. longifolia O. Berg;Myrcia latifolia O. Berg;Myrcia macrophylla DC.;Myrcia magnoliifolia DC.;Myrcia martinicensis Krug & Urb.;Myrcia micrantha O. Berg;Myrcia negrensis O. Berg;Myrcia reticulata O. Berg;Myrcia spruceana O. Berg;Myrcia subsessilis var. ovalis O. Berg;Myrcia venezuelensis O. Berg;Myrtus acuminata Kunth;Myrtus bracteolaris Poir.;Myrtus complicata Kunth;Myrtus stoupyi Spreng."
SN8335	Myrcia fosteri	Plantae	Magnoliopsida	Myrtales	Myrcia	fosteri	Croat	Myrtaceae	Annals of the Missouri Botanical Garden 61(3): 886, f. 1-2. 1974.	     		this name is accepted		
SN8336	Myrcia graciliflora	Plantae	Magnoliopsida	Myrtales	Myrcia	graciliflora	Sagot	Myrtaceae	"Annales des Sciences Naturelles; Botanique, série 4 20: 185. 1885."			this name is accepted		"Aulomyrcia schaueriana (Miq.) Amsh.;Eugenia schaueriana Miq.;Myrciaria schaueriana (Miq.) O. Berg"
SN8337	Myrcia grandis	Plantae	Magnoliopsida	Myrtales	Myrcia	grandis	McVaugh	Myrtaceae	Memoirs of the New York Botanical Garden 18(2): 114. 1969.			this name is accepted		
SN8338	Myrcia guianensis	Plantae	Magnoliopsida	Myrtales	Myrcia	guianensis	(Aubl.) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 245. 1828.	"Eugenia guianensis Aubl.; Histoire des plantes de la Guiane Françoise 1: 506, t. 201. 1775. "		this name is accepted		"Aulomyrcia androsaemoides O. Berg;Aulomyrcia buxizans O. Berg;Aulomyrcia conduplicata O. Berg;Aulomyrcia cuneata O. Berg;Aulomyrcia dichroma O. Berg;Aulomyrcia exsucca (DC.) O. Berg;Aulomyrcia gardneriana O. Berg;Aulomyrcia lauriflora (DC.) O. Berg;Aulomyrcia obtusa (Schauer) O. Berg;Aulomyrcia obtusa var. grandifolia O. Berg;Aulomyrcia obtusa var. longipes O. Berg;Aulomyrcia obtusa var. panicularis O. Berg;Aulomyrcia obtusa var. pauciflora O. Berg;Aulomyrcia obtusa var. schomburgkiana (O. Berg) Amsh.;Aulomyrcia obtusa var. surinamensis (Miq.) Amsh.;Aulomyrcia obtusa var. tenuifolia O. Berg;Aulomyrcia poeppigiana O. Berg;Aulomyrcia pruinosa O. Berg;Aulomyrcia roraimae (Oliv.) Steyerm.;Aulomyrcia roraimensis O. Berg;Aulomyrcia schomburgkiana O. Berg;Aulomyrcia surinamensis (Miq.) O. Berg;Aulomyrcia uaupensis O. Berg;Calyptromyrcia elegans (DC.) O. Berg;Calyptromyrcia spixiana (DC.) O. Berg;Eugenia guianensis Aubl.;Myrcia arimensis Britton;Myrcia elegans DC.;Myrcia exsucca DC.;Myrcia lauriflora DC.;Myrcia myrtillifolia sensu McVaugh non DC.;Myrcia obtusa Schauer;Myrcia roraimae Oliv.;Myrcia spixiana DC.;Myrcia surinamensis Miq.;Myrcia yungasensis Rusby;Myrtus pyrifolia J.-STe. Hil. in Dunham."
SN8339	Myrcia inaequiloba	Plantae	Magnoliopsida	Myrtales	Myrcia	inaequiloba	(DC.) D. Legrand	Myrtaceae	Atas do Simposio sobre a Biota Amazonica 149. 1968[1967].	"Eugenia inaequiloba DC.; Prodromus Systematis Naturalis Regni Vegetabilis 3: 282. 1828. "		this name is accepted		"Aulomyrcia inaequiloba (DC.) Amsh.;Aulomyrcia inaequiloba var. nitida (Benth.) Amsh.;Aulomyrcia inaequiloba var. paniculata (O. Berg) Amsh.;Aulomyrcia lancifolia O. Berg;Aulomyrcia paniculata O. Berg;Aulomyrcia pirarensis O. Berg;Eugenia inaequiloba DC.;Eugenia nitida Benth.;Eugenia polyantha Miq.;Myrcia inaequiloba (DC.) D. Legrand;Myrcia quitarensis (Benth.) Sagot;Myrciaria nitida (Benth.) O. Berg;Myrciaria polyantha (Miq.) O. Berg"
SN8340	Myrcia itambensis	Plantae	Magnoliopsida	Myrtales	Myrcia	itambensis	O. Berg	Myrtaceae	Flora Brasiliensis 14(1): 190. 1857.	     		Myrcia arborescens O. Berg	SN17634	
SN8341	Myrcia leptoclada	Plantae	Magnoliopsida	Myrtales	Myrcia	leptoclada	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 244. 1828.			Myrcia amazonica DC. 	SN8325	"Aulomyrcia leptoclada (DC.) O. Berg;Myrcia gentlei Lundell"
SN8342	Myrcia magnoliifolia	Plantae	Magnoliopsida	Myrtales	Myrcia	magnoliifolia	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 248. 1828.			Myrcia fallax (Rich.) DC. 	SN8334	"Myrcia magnoliifolia var. parvifolia O. Berg;Myrcia phaeoclada var. guyanensis O. Berg"
SN8343	Myrcia mollis	Plantae	Magnoliopsida	Myrtales	Myrcia	mollis	(Kunth) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 256. 1828.	"Myrtus mollis Kunth; Nova Genera et Species Plantarum 6: 141. 1823. "		this name is accepted		"Eugenia boliviensis Rusby;Myrcia huanocensis O. Berg;Myrtus mollis Kunth"
SN18048	Myrcia multiflora	Plantae	Magnoliopsida	Myrtales	Myrcia	multiflora	(Lam) DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 244. 1828.	"Eugenia multiflora Lam.; Encyclopédie Méthodique, Botanique 3: 302. 1789. "		this name is accepted		"Eugenia multiflora Lam.;Aulomyrcia multiflora (Lam.) O. Berg ;Aulomyrcia sphaerocarpa (DC.) O. Berg;Aulomyrcia vinacea Steyerm. ;Eugenia multiflora Hook. & Arn. ;Myrcia sphaerocarpa DC. ;Myrtus fragrans Ruiz ex O. Berg "
SN8344	Myrcia platyclada	Plantae	Magnoliopsida	Myrtales	Myrcia	platyclada	DC.	Myrtaceae	Prodromus Systematis Naturalis Regni Vegetabilis 3: 244. 1928.	     		this name is accepted		"Aulomyrcia dumosa O. Berg;Aulomyrcia edulis O. Berg;Aulomyrcia platyclada (DC.) Amsh.;Aulomyrcia platyclada var. kaieteurensis Amsh.;Myrcia dumosa (O. Berg) Krug & Urb.;Myrcia edulis (O. Berg) Krug & Urb."
