UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update																					
Tw74185	2017	2	1	Bakker, Henk en Hurkmans, Willem			9863			Cananga odorata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74186	2017	2	1	Bakker, Henk en Hurkmans, Willem			9864			Terminalia spec. 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74187	2017	2	1	Bakker, Henk en Hurkmans, Willem			9865			Koordersiodendron pinnatum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74188	2017	2	1	Bakker, Henk en Hurkmans, Willem			9866			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74189	2017	2	1	Bakker, Henk en Hurkmans, Willem			9869			Dysoxylum arnoldianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74190	2017	2	1	Bakker, Henk en Hurkmans, Willem			9870			Dysoxylum arnoldianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74191	2017	2	1	Bakker, Henk en Hurkmans, Willem			9871			Artocarpus fretisii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74192	2017	2	1	Bakker, Henk en Hurkmans, Willem			9872			Vavaea chalmersii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74193	2017	2	1	Bakker, Henk en Hurkmans, Willem			9873			Pterygota horsfieldii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74194	2017	2	1	Bakker, Henk en Hurkmans, Willem			9875			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74195	2017	2	1	Bakker, Henk en Hurkmans, Willem			9878			Terminalia longespicata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74196	2017	2	1	Bakker, Henk en Hurkmans, Willem			9880			Endospermum moluccanum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74197	2017	2	1	Bakker, Henk en Hurkmans, Willem			9880			Endospermum moluccanum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74198	2017	2	1	Bakker, Henk en Hurkmans, Willem			9682			Endospermum medullosum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74199	2017	2	1	Bakker, Henk en Hurkmans, Willem			9883			Koordersiodendron pinnatum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74200	2017	2	1	Bakker, Henk en Hurkmans, Willem			9885			Burckella macropoda 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74201	2017	2	1	Bakker, Henk en Hurkmans, Willem			9886			Trichadenia philippinensis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74202	2017	2	1	Bakker, Henk en Hurkmans, Willem			9889			Gonystylus macrophyllus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74203	2017	2	1	Bakker, Henk en Hurkmans, Willem			9890			Aglaia cedreloides 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74204	2017	2	1	Bakker, Henk en Hurkmans, Willem			9891			Palaquium amboinense 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74205	2017	2	1	Bakker, Henk en Hurkmans, Willem			9892			Aglaia cedreloides 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74206	2017	2	1	Bakker, Henk en Hurkmans, Willem			9897			Tetraplasandra spec. 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74207	2017	2	1	Bakker, Henk en Hurkmans, Willem			9896			Aglaia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74208	2017	2	1	Bakker, Henk en Hurkmans, Willem			9894			Uncaria orientalis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74209	2017	2	1	Bakker, Henk en Hurkmans, Willem			10001			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74210	2017	2	1	Bakker, Henk en Hurkmans, Willem			10002			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74211	2017	2	1	Bakker, Henk en Hurkmans, Willem			10003			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74212	2017	2	1	Bakker, Henk en Hurkmans, Willem			10005			Urandra brassii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74213	2017	2	1	Bakker, Henk en Hurkmans, Willem			10006			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74214	2017	2	1	Bakker, Henk en Hurkmans, Willem			10008			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74215	2017	2	1	Bakker, Henk en Hurkmans, Willem			10011			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74216	2017	2	1	Bakker, Henk en Hurkmans, Willem			10012			Bruinsmia styracoides 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74217	2017	2	1	Bakker, Henk en Hurkmans, Willem			10013			Meliosma  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74218	2017	2	1	Bakker, Henk en Hurkmans, Willem			10020			Tetractomia lauterbachiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74219	2017	2	1	Bakker, Henk en Hurkmans, Willem			10021			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74220	2017	2	1	Bakker, Henk en Hurkmans, Willem			10026			Timonius  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74221	2017	2	1	Bakker, Henk en Hurkmans, Willem			10027			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74222	2017	2	1	Bakker, Henk en Hurkmans, Willem			10029			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74223	2017	2	1	Bakker, Henk en Hurkmans, Willem			10032			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74224	2017	2	1	Bakker, Henk en Hurkmans, Willem			10033			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74225	2017	2	1	Bakker, Henk en Hurkmans, Willem			10043			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74226	2017	2	1	Bakker, Henk en Hurkmans, Willem			10044			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74227	2017	2	1	Bakker, Henk en Hurkmans, Willem			10057			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74228	2017	2	1	Bakker, Henk en Hurkmans, Willem			10061			Octospermum pleiogynum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74229	2017	2	1	Bakker, Henk en Hurkmans, Willem			10063			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74230	2017	2	1	Bakker, Henk en Hurkmans, Willem			10064			Pterygota horsfieldii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74231	2017	2	1	Bakker, Henk en Hurkmans, Willem			10067			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74232	2017	2	1	Bakker, Henk en Hurkmans, Willem			10069			Diospyros ebenum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74233	2017	2	1	Bakker, Henk en Hurkmans, Willem			10074			Vitex cofassus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74234	2017	2	1	Bakker, Henk en Hurkmans, Willem			10075			Hibiscus pleijtei 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74235	2017	2	1	Bakker, Henk en Hurkmans, Willem			10076			Pterygota horsfieldii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74236	2017	2	1	Bakker, Henk en Hurkmans, Willem			10077			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74237	2017	2	1	Bakker, Henk en Hurkmans, Willem			10078			Ficus spec. 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74238	2017	2	1	Bakker, Henk en Hurkmans, Willem			10080			Garcinia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74239	2017	2	1	Bakker, Henk en Hurkmans, Willem			10081			Neuburgia corynocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74240	2017	2	1	Bakker, Henk en Hurkmans, Willem			10082			Pterygota horsfieldii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74241	2017	2	1	Bakker, Henk en Hurkmans, Willem			10083			Erythrospermum candidum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74242	2017	2	1	Bakker, Henk en Hurkmans, Willem			10084			Antiaris toxicaria 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74243	2017	2	1	Bakker, Henk en Hurkmans, Willem			10085			Chisocheton doctersii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74244	2017	2	1	Bakker, Henk en Hurkmans, Willem			10086			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74245	2017	2	1	Bakker, Henk en Hurkmans, Willem			10087			Litsea tuberculata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74246	2017	2	1	Bakker, Henk en Hurkmans, Willem			10088			Litsea tuberculata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74247	2017	2	1	Bakker, Henk en Hurkmans, Willem			10089			Dysoxylum excelsum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74248	2017	2	1	Bakker, Henk en Hurkmans, Willem			10090			Litsea tuberculata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74249	2017	2	1	Bakker, Henk en Hurkmans, Willem			10091			Pimeleodendron amboinicum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74250	2017	2	1	Bakker, Henk en Hurkmans, Willem			10092			Canarium oleosum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74251	2017	2	1	Bakker, Henk en Hurkmans, Willem			10093			Podocarpus rumphii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74252	2017	2	1	Bakker, Henk en Hurkmans, Willem			10094			Pimeleodendron amboinicum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74253	2017	2	1	Bakker, Henk en Hurkmans, Willem			10095			Neuburgia corynocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74254	2017	2	1	Bakker, Henk en Hurkmans, Willem			10096			Pterocymbium beccarii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74255	2017	2	1	Bakker, Henk en Hurkmans, Willem			10097			Aglaia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74256	2017	2	1	Bakker, Henk en Hurkmans, Willem			10089			Dysoxylum excelsum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74257	2017	2	1	Bakker, Henk en Hurkmans, Willem			10099			Pimeleodendron amboinicum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74258	2017	2	1	Bakker, Henk en Hurkmans, Willem			10100			Koordersiodendron pinnatum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74259	2017	2	1	Bakker, Henk en Hurkmans, Willem			10101			Nauclea orientalis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74260	2017	2	1	Bakker, Henk en Hurkmans, Willem			10102			Semecarpus cassuvium 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74261	2017	2	1	Bakker, Henk en Hurkmans, Willem			10103			Terminalia rubiginosa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74262	2017	2	1	Bakker, Henk en Hurkmans, Willem			10106			Canarium oleosum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74263	2017	2	1	Bakker, Henk en Hurkmans, Willem			10107			Pometia pinnata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74264	2017	2	1	Bakker, Henk en Hurkmans, Willem			10108			Maniltoa  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74265	2017	2	1	Bakker, Henk en Hurkmans, Willem			10109			Celtis nymanii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74266	2017	2	1	Bakker, Henk en Hurkmans, Willem			10110			Maniltoa plurijuga 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74267	2017	2	1	Bakker, Henk en Hurkmans, Willem			10111			Celtis latifolia 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74268	2017	2	1	Bakker, Henk en Hurkmans, Willem			10112			Dysoxylum arnoldianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74269	2017	2	1	Bakker, Henk en Hurkmans, Willem			10112			Hibiscus  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74270	2017	2	1	Bakker, Henk en Hurkmans, Willem			10114			Neuburgia corynocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74271	2017	2	1	Bakker, Henk en Hurkmans, Willem			10116			Sandoricum koetjape 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74272	2017	2	1	Bakker, Henk en Hurkmans, Willem			10117			Neuburgia corynocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74273	2017	2	1	Bakker, Henk en Hurkmans, Willem			10118			Elaeocarpus  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74274	2017	2	1	Bakker, Henk en Hurkmans, Willem			10119			Dolichandrone spathacea 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74275	2017	2	1	Bakker, Henk en Hurkmans, Willem			10122			Cananga odorata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74276	2017	2	1	Bakker, Henk en Hurkmans, Willem			10123			Ficus  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74277	2017	2	1	Bakker, Henk en Hurkmans, Willem			10124			Octospermum pleiogynum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74278	2017	2	1	Bakker, Henk en Hurkmans, Willem			10126			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74279	2017	2	1	Bakker, Henk en Hurkmans, Willem			10127			Dysoxylum caulostachyum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74280	2017	2	1	Bakker, Henk en Hurkmans, Willem			10128			Myristica fatua 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74281	2017	2	1	Bakker, Henk en Hurkmans, Willem			10129			Notaphoebe archboldiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74282	2017	2	1	Bakker, Henk en Hurkmans, Willem			10130			Sandoricum koetjape 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74283	2017	2	1	Bakker, Henk en Hurkmans, Willem			10131			Vatica papuana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74284	2017	2	1	Bakker, Henk en Hurkmans, Willem			10132			Litsea tuberculata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74285	2017	2	1	Bakker, Henk en Hurkmans, Willem			10133			Vavaea chalmersii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74286	2017	2	1	Bakker, Henk en Hurkmans, Willem			10134			Notaphoebe elata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74287	2017	2	1	Bakker, Henk en Hurkmans, Willem			10135			Ficus nodosa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74288	2017	2	1	Bakker, Henk en Hurkmans, Willem			10136			Garuga floribunda 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74289	2017	2	1	Bakker, Henk en Hurkmans, Willem			10137			Eugenia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74290	2017	2	1	Bakker, Henk en Hurkmans, Willem			10139			Sandoricum koetjape 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74291	2017	2	1	Bakker, Henk en Hurkmans, Willem			10140			Vavaea chalmersii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74292	2017	2	1	Bakker, Henk en Hurkmans, Willem			10141			Buchanania macrocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74293	2017	2	1	Bakker, Henk en Hurkmans, Willem			10142			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74294	2017	2	1	Bakker, Henk en Hurkmans, Willem			10143			Garuga floribunda 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74295	2017	2	1	Bakker, Henk en Hurkmans, Willem			10144			Wrightia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74296	2017	2	1	Bakker, Henk en Hurkmans, Willem			10145			Dysoxylum molle 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74297	2017	2	1	Bakker, Henk en Hurkmans, Willem			10146			Celtis nymanii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74298	2017	2	1	Bakker, Henk en Hurkmans, Willem			10147			Alstonia scholaris 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74299	2017	2	1	Bakker, Henk en Hurkmans, Willem			10148			Ganophyllum falcatum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74300	2017	2	1	Bakker, Henk en Hurkmans, Willem			10149			Mangifera altissima 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74301	2017	2	1	Bakker, Henk en Hurkmans, Willem			10150			Eugenia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74302	2017	2	1	Bakker, Henk en Hurkmans, Willem			10151			Linociera  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74303	2017	2	1	Bakker, Henk en Hurkmans, Willem			10152			Alangium  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74304	2017	2	1	Bakker, Henk en Hurkmans, Willem			10153			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74305	2017	2	1	Bakker, Henk en Hurkmans, Willem			10154			Alangium  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74306	2017	2	1	Bakker, Henk en Hurkmans, Willem			10155			Alangium  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74307	2017	2	1	Bakker, Henk en Hurkmans, Willem			10157			Gironniera subaequalis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74308	2017	2	1	Bakker, Henk en Hurkmans, Willem			10158			Eugenia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74309	2017	2	1	Bakker, Henk en Hurkmans, Willem			10160			Horsfieldia sylvestris 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74310	2017	2	1	Bakker, Henk en Hurkmans, Willem			10161			Gonystylus macrophyllus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74311	2017	2	1	Bakker, Henk en Hurkmans, Willem			10162			Buchanania arborescens 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74312	2017	2	1	Bakker, Henk en Hurkmans, Willem			10163			Celtis paniculata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74313	2017	2	1	Bakker, Henk en Hurkmans, Willem			10164			Planchonella obovata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74314	2017	2	1	Bakker, Henk en Hurkmans, Willem			10165			Planchonella ripicola 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74315	2017	2	1	Bakker, Henk en Hurkmans, Willem			10166			Prunus javanicus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74316	2017	2	1	Bakker, Henk en Hurkmans, Willem			10167			Cryptocarya  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74317	2017	2	1	Bakker, Henk en Hurkmans, Willem			10168			Dysoxylum gaudichaudianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74318	2017	2	1	Bakker, Henk en Hurkmans, Willem			10169			Parartocarpus venenosus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74319	2017	2	1	Bakker, Henk en Hurkmans, Willem			10171			Elaeocarpus sphaericus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74320	2017	2	1	Bakker, Henk en Hurkmans, Willem			10173			Polyalthia glauca 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74321	2017	2	1	Bakker, Henk en Hurkmans, Willem			10174			Diospyros hebecarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74322	2017	2	1	Bakker, Henk en Hurkmans, Willem			10175			Albizzia falcata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74323	2017	2	1	Bakker, Henk en Hurkmans, Willem			10178			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74324	2017	2	1	Bakker, Henk en Hurkmans, Willem			10180			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74325	2017	2	1	Bakker, Henk en Hurkmans, Willem			10181			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74326	2017	2	1	Bakker, Henk en Hurkmans, Willem			10186			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74327	2017	2	1	Bakker, Henk en Hurkmans, Willem			10184			Palaquium amboinense 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74328	2017	2	1	Bakker, Henk en Hurkmans, Willem			10185			Colona scabra 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74329	2017	2	1	Bakker, Henk en Hurkmans, Willem			10186			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74330	2017	2	1	Bakker, Henk en Hurkmans, Willem			10187			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74331	2017	2	1	Bakker, Henk en Hurkmans, Willem			10188			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74332	2017	2	1	Bakker, Henk en Hurkmans, Willem			10189			Aglaia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74333	2017	2	1	Bakker, Henk en Hurkmans, Willem			10190			Artocarpus communis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74334	2017	2	1	Bakker, Henk en Hurkmans, Willem			10191			Canarium acutifolium 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74335	2017	2	1	Bakker, Henk en Hurkmans, Willem			10193			Alstonia scholaris 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74336	2017	2	1	Bakker, Henk en Hurkmans, Willem			10194			Hernandia peltata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74337	2017	2	1	Bakker, Henk en Hurkmans, Willem			10196			Terminalia copelandii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74338	2017	2	1	Bakker, Henk en Hurkmans, Willem			10197			Pimeleodendron papuanum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74339	2017	2	1	Bakker, Henk en Hurkmans, Willem			10199			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74340	2017	2	1	Bakker, Henk en Hurkmans, Willem			10200			Pimeleodendron papuanum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74341	2017	2	1	Bakker, Henk en Hurkmans, Willem			10401			Casuarina rumphiana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74342	2017	2	1	Bakker, Henk en Hurkmans, Willem			10402			Podocarpus spp. 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74343	2017	2	1	Bakker, Henk en Hurkmans, Willem			10428			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74344	2017	2	1	Bakker, Henk en Hurkmans, Willem			10430			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74345	2017	2	1	Bakker, Henk en Hurkmans, Willem			10431			Terminalia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74346	2017	2	1	Bakker, Henk en Hurkmans, Willem			10432			Maniltoa  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74347	2017	2	1	Bakker, Henk en Hurkmans, Willem			517			Elaeocarpus altisectus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74348	2017	2	1	Bakker, Henk en Hurkmans, Willem			1153			Neoscortechnia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw74349	2017	2	1	Bakker, Henk en Hurkmans, Willem			1203			Terminalia complanata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
