TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN12709	Trattinnickia spec.	Plantae	Magnoliopsida	Sapindales	Trattinnickia			Burseraceae				NDN		
SN12710	Treculia africana	Plantae	Magnoliopsida	Rosales	Treculia	africana	Decne.	Moraceae	"Annales des Sciences Naturelles; Botanique, sér. 3 8: 108, t. 3. 1847."			this name is accepted		
SN12711	Treculia obovoidea	Plantae	Magnoliopsida	Rosales	Treculia	obovoidea	N.E. Br.	Moraceae	Bulletin of Miscellaneous Information Kew 1894: 361. 1894.			this name is accepted		"Acanthotreculia winkleri Engl.;Treculia brieyei De Wild.;Treculia staudtii Engl.;Treculia staudtii var. angustifolia Engl."
SN12712	Treculia spec.	Plantae	Magnoliopsida	Rosales	Treculia			Moraceae				NDN		
SN15423	Trema aspera	Plantae	Magnoliopsida	Rosales	Trema	aspera	(Brongn.) Blume	Cannabaceae	Museum Botanicum 2: 58. 1856.	"Celtis aspera Brongn.; Voyage Autour du Monde 213, t. 48. 1834."				Celtis aspera Brongn. 
SN12713	Trema cannabina	Plantae	Magnoliopsida	Rosales	Trema	cannabina	Lour.	Cannabaceae	Flora Cochinchinensis 562. 1790.			this name is accepted		
SN12714	Trema guineensis	Plantae	Magnoliopsida	Rosales	Trema	guineensis	(Schum. & Thonn.) Ficalho	Cannabaceae	Pl. Ut. Afr. Portug. 261. 1884. 	"Celtis guineensis Schum. & Thonn.; Beskrivelse af Guineeiske planter 160. 1827. "		Trema orientalis (L.) Blume	SN12717	
SN12715	Trema lamarckiana	Plantae	Magnoliopsida	Rosales	Trema	lamarckiana	(Roem. & Schult.) Blume	Cannabaceae	Museum Botanicum 2: 58. 1856.	"Celtis lamarckiana Roem. & Schult.; Systema Vegetabilium 6: 311. 1820."		this name is accepted		"Celtis lamarckiana Roem. & Schult. ;Celtis parvifolia A. Rich. ;Sponia lamarckiana (Roem. & Schult.) Dcne."
SN12716	Trema micrantha	Plantae	Magnoliopsida	Rosales	Trema	micrantha	(L.) Blume	Cannabaceae	Museum Botanicum 2: 58. 1856.	"Rhamnus micrantha L.; Systema Naturae, Editio Decima 2: 937. 1759. "		this name is accepted		"Rhamnus micrantha L. ;Celtis canescens Decne.;Celtis canescens Kunth;Celtis lima Sw.;Celtis macrophylla Kunth;Celtis micrantha (L.) Sw.;Celtis schiedeana Schltdl.;Sponia canescens (Kunth) Decne.;Sponia chichilea Planch.;Sponia crassifolia Liebm.;Sponia grisea Liebm.;Sponia macrophylla (Kunth) Decne.;Sponia micrantha (L.) Decne.;Sponia peruviana Klotzsch;Sponia schiedeana (Schltdl.) Planch.;Trema canescens (Kunth) Blume;Trema chichilea (Planch.) Blume;Trema floridana Britton ex Small;Trema melinona Blume;Trema micrantha var. floridana (Britton ex Small) Standl. & Steyerm.;Trema micrantha var. strigillosa (Lundell) Standl. & Steyerm.;Trema strigillosa Lundell"
SN12717	Trema orientalis	Plantae	Magnoliopsida	Rosales	Trema	orientalis	(L.) Blume	Cannabaceae	Museum Botanicum 2: 62. 1852.	"Celtis orientalis L.; Species Plantarum 2: 1044. 1753. "		this name is accepted		"Celtis orientalis L. ;Celtis discolor Brongn.;Celtis guineensis Schum. & Thonn.;Celtis rigida Blume;Sponia andaresa Commerson ex Lamarck;Sponia argentea Planch.;Sponia commersonii Decaisne ex Planchon;Sponia glomerata Hochst.;Sponia orientalis (L.) Decne.;Sponia wightii Planch.;Trema affinis (Planch.) Blume;Trema africana (Planch.) Blume;Trema commersonii (Decaisne ex Planchon) Blume;Trema grevei Baill.;Trema grisea Baker;Trema guineensis (Schum. & Thonn.) Ficalho;Trema hochstetteri Engl.;Trema nitens (Hook. & Planch.) Blume;Trema velutina (Planch.) Blume;Trema wightii Blume"
SN12718	Trema spec.	Plantae	Magnoliopsida	Rosales	Trema			Cannabaceae				NDN		
SN15425	Trema tomentosa	Plantae	Magnoliopsida	Rosales	Trema	tomentosa	(Roxb.) H. Hara	Cannabaceae	Flora of Eastern Himalaya 2nd. rep. 19. 1971.	"Celtis tomentosa Roxb.; Flora Indica; or descriptions . . . ed. Carey 2: 66. 1832. "		this name is accepted		"Celtis tomentosa Roxb. ;Celtis amboinensis Willd.;Sponia amboinensis (Willd.) Decne.;Sponia tomentosa (Roxb.) Planch.;Sponia velutina Planch.;Trema amboinensis (Willd.) Blume;Trema dunniana H. Lév.;Trema velutina (Planch.) Blume"
SN12719	Trewia nudiflora	Plantae	Magnoliopsida	Malpighiales	Trewia	nudiflora	L.	Euphorbiaceae	Species Plantarum 1193. 1753.			this name is accepted		
SN17180	Triadica cochinchinensis	Plantae	Magnoliopsida	Malpighiales	Triadica	cochinchinensis	Lour.	Euphorbiaceae	Flora Cochinchinensis 2: 610. 1790. 			this name is accepted		
SN17191	Triadica sebifera	Plantae	Magnoliopsida	Malpighiales	Triadica	sebifera	(L.) Small	Euphorbiaceae	Florida Trees 59. 1913.	"Croton sebifer L.; Species Plantarum 2: 1004. 1753."		this name is accepted		Croton sebifer L.
SN12720	Triainolepis emirnensis	Plantae	Magnoliopsida	Gentianales	Triainolepis	emirnensis	(Baker) Bremek.	Rubiaceae	Proceedings of the Koninklijke Nederlandse Akademie van Wetenschappen, Series C: Biological and Medical Sciences 59: 14. 1956.	"Vangueria emirnensis Baker; Journal of the Linnean Society, Botany 20: 168. 1882-188 "		this name is accepted		
SN12721	Tricalysia aequatoria	Plantae	Magnoliopsida	Gentianales	Tricalysia	aequatoria	E. Robbrecht 	Rubiaceae	Bull. Jard. Bot. Nation. Belg., 48(3-4): 465 (1978).	     		this name is accepted		
SN15949	Tricalysia africana	Plantae	Magnoliopsida	Gentianales	Tricalysia	africana	(Sim) Robbr.	Rubiaceae	S. Afr. J. Bot., 51(5): 331 (1985)	"Diplospora africana Sim; For. Fl. Cape Col. 238 (1907). "		this name is accepted		Diplospora africana Sim
SN15426	Tricalysia anomala	Plantae	Magnoliopsida	Gentianales	Tricalysia	anomala	E.A. Bruce	Rubiaceae	Bulletin of Miscellaneous Information Kew 1936: 485. 1936.			this name is accepted		
SN16661	Tricalysia congesta	Plantae	Magnoliopsida	Gentianales	Tricalysia	congesta	(Oliv.) Hiern	Rubiaceae	Fl. Trop. Afr. [Oliver et al.] 3: 120. 1877 [Oct 1877] 	"Kraussia congesta Oliver; J. Linn. Soc., Bot. 15: 95. 1876 [1877 publ. 1876] "		this name is accepted		Kraussia congesta Oliver
SN12722	Tricalysia coriacea	Plantae	Magnoliopsida	Gentianales	Tricalysia	coriacea	(Benth.) Hiern	Rubiaceae	Flora of Tropical Africa 3: 120. 1877.	"Randia coriacea Benth.; Niger Flora 387. 1849. "		this name is accepted		
SN12723	Tricalysia crepiniana	Plantae	Magnoliopsida	Gentianales	Tricalysia	crepiniana	De Wild. & T. Durand	Rubiaceae	Ann. Mus. Congo, Ser. III. 120.	     		this name is accepted		
SN12724	Tricalysia dubia	Plantae	Magnoliopsida	Gentianales	Tricalysia	dubia	(Lindl.) Ohwi	Rubiaceae	Acta Phytotaxonomica et Geobotanica 10(2): 137. 1941.	"Canthium dubium Lindl.; Botanical Register; consisting of coloured . . . 12: pl. 1026. 1826. "		Diplospora dubia (Lindl.) Masam.	SN17807	
SN12725	Tricalysia elliotii	Plantae	Magnoliopsida	Gentianales	Tricalysia	elliotii	(K. Schum.) Hutch. & Dalziel	Rubiaceae	Flora of West Tropical Africa 2: 83. 1931.	"Probletostemon elliotii K. Schum.; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 23: 450. 1897. "		this name is accepted		
SN12726	Tricalysia gilletii	Plantae	Magnoliopsida	Gentianales	Tricalysia	gilletii	De Wild. 	Rubiaceae	Pl. Bequaert. iii. 163 (1925).	     		Tricalysia hensii De Wild.	SN16659	
SN12727	Tricalysia glabra	Plantae	Magnoliopsida	Gentianales	Tricalysia	glabra	K. Schum.	Rubiaceae	Engl. Jahrb. xxiii. 445.			this name is accepted		
SN12728	Tricalysia griseiflora	Plantae	Magnoliopsida	Gentianales	Tricalysia	griseiflora	K. Schum.	Rubiaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie xxiii 446. .			this name is accepted		
SN16659	Tricalysia hensii	Plantae	Magnoliopsida	Gentianales	Tricalysia	hensii	De Wild. 	Rubiaceae	Études de systematique et de géographie botaniques sur la flore de Bas- et du Moyen-Congo 2: 167. 1907.			this name is accepted		
SN16660	Tricalysia jasminiflora	Plantae	Magnoliopsida	Gentianales	Tricalysia	jasminiflora	A. Chev.	Rubiaceae	Exploration Botanique de l'Afrique Occidentale Française ... 327. 1920.			this name is accepted		
SN15687	Tricalysia kirkii	Plantae	Magnoliopsida	Gentianales	Tricalysia	kirkii	Hiern	Rubiaceae	Oliver, Fl. Trop. Afr. iii. 124.			Tricalysia jasminiflora (Klotzsch) Benth. & Hook.f. ex Hiern var. kirkii (Hiern) Robbr.	SN16660	
SN12729	Tricalysia longistipulata	Plantae	Magnoliopsida	Gentianales	Tricalysia	longistipulata	(De Wild. & Th. Dur.) De Wild. & Th. Dur.	Rubiaceae	Bulletin de l'Herbier Boissier, sér. 2, 1: 756. 1901.	"Tricalysia griseiflora var. longistipulata De Wild. & Th. Dur.; Bulletin de l'Herbier Boissier, sér. 2, 1: 28. 1901. "		Tricalysia pallens Hiern	SN12733	
SN12730	Tricalysia longituba	Plantae	Magnoliopsida	Gentianales	Tricalysia	longituba	De Wild.	Rubiaceae	Plantae Bequaertianae 3: 165. 1925.	     		this name is accepted		
SN15427	Tricalysia macrophylla	Plantae	Magnoliopsida	Gentianales	Tricalysia	macrophylla	K. Schum.	Rubiaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 28: 66. 1899.			this name is accepted		
SN12731	Tricalysia myrtifolia	Plantae	Magnoliopsida	Gentianales	Tricalysia	myrtifolia	S. Moore	Rubiaceae	Journal of the Linnean Society, Botany 40: 83. 1911.			Tricalysia pallens Hiern	SN12733	
SN15428	Tricalysia niamniamensis	Plantae	Magnoliopsida	Gentianales	Tricalysia	niamniamensis	Schweinf. ex Hiern	Rubiaceae	Flora of Tropical Africa 3: 123. 1877.			this name is accepted		
SN12732	Tricalysia okelensis	Plantae	Magnoliopsida	Gentianales	Tricalysia	okelensis	Hiern	Rubiaceae	Oliver, Fl. Trop. Afr. iii. 122.			this name is accepted		
SN12733	Tricalysia pallens	Plantae	Magnoliopsida	Gentianales	Tricalysia	pallens	Hiern	Rubiaceae	Flora of Tropical Africa 3: 121. 1877.			this name is accepted		
SN12734	Tricalysia ruandensis	Plantae	Magnoliopsida	Gentianales	Tricalysia	ruandensis	Bremek.	Rubiaceae	Bulletin du Jardin Botanique de l'État 26: 253. 1956.			Tricalysia congesta (Oliv.) Hiern subsp. congesta	SN16661	
SN12735	Tricalysia spec.	Plantae	Magnoliopsida	Gentianales	Tricalysia			Rubiaceae				NDN		
SN12736	Tricalysia vanroechoudtii	Plantae	Magnoliopsida	Gentianales	Tricalysia	vanroechoudtii	(Lebrun ex Van Roech.) Robbr.	Rubiaceae	Bulletin du Jardin Botanique National de Belgique 52: 324. 1982.	"Coffea vanroechoudtii Lebrun ex Van Roech.; Revue agrologique et botanique du Kivu 1: 30. 1932. "		this name is accepted		
SN12737	Tricalysia welwitschii	Plantae	Magnoliopsida	Gentianales	Tricalysia	welwitschii	K. Schum.	Rubiaceae	Engl. Jahrb. xxiii. 449.	     		this name is accepted		
SN12738	Tricalysia yangambiensis	Plantae	Magnoliopsida	Gentianales	Tricalysia	yangambiensis	(N.Hallé) E.Robbrecht 	Rubiaceae	Bull. Jard. Bot. Nation. Belg., 57(1–2): 110 (1987):. 1987	"Tricalysia soyauxii var. yangambiensis N. Hallé; Flore du Gabon 17: 305. 1970."		this name is accepted		
SN12739	Trichanthera gigantea	Plantae	Magnoliopsida	Lamiales	Trichanthera	gigantea	(Bonpl.) Nees	Acanthaceae	Prodromus Systematis Naturalis Regni Vegetabilis 11: 218. 1847.	"Ruellia gigantea Bonpl.; Plantae Aequinoctiales 2: 75, t. 102. 1809. "		this name is accepted		Ruellia gigantea Bonpl. 
SN13819	Trichilia anisopleura	Plantae	Magnoliopsida	Sapindales	Trichilia	anisopleura	C. DC.	Meliaceae	Bulletin de l'Herbier Boissier, sér. 2, 5(5): 424-425. 1905.			this name is accepted		
SN12740	Trichilia brachystachya	Plantae	Magnoliopsida	Sapindales	Trichilia	brachystachya	Klotzsch ex de Candolle	Meliaceae	Monographiae Phanerogamarum 1: 650. 1878.	     		this name is accepted		
SN12741	Trichilia catigua	Plantae	Magnoliopsida	Sapindales	Trichilia	catigua	A. Juss.	Meliaceae	Flora Brasiliae Meridionalis 2: 77. 1829.			this name is accepted		"Moschoxylum affine A. Juss.;Moschoxylum catigua (Adr. Jussieu in St. Hilaire) A. Juss.;Trichilia affinis A. Juss.;Trichilia alba Rojas Acosta;Trichilia catigua var. affinis (A. Juss.) C. DC.;Trichilia catigua var. glabrior C. DC.;Trichilia catigua var. longifoliola C. DC.;Trichilia catigua var. pallens C. DC.;Trichilia catigua var. parviflora A. Juss.;Trichilia catigua var. pilosior C. DC.;Trichilia flaviflora C. DC.;Trichilia polyclada C. DC."
SN12742	Trichilia cipo	Plantae	Magnoliopsida	Sapindales	Trichilia	cipo	(A. Juss.) C. DC.	Meliaceae	Flora Brasiliensis 11(1): 214. 1878.	"Moschoxylum cipo A. Juss.; Mémoires du Muséum d'Histoire Naturelle 19: 239, 280. 1830. "		this name is accepted		"Moschoxylum cipo A. Juss. ;Trichilia froesii A.C. Sm.;Trichilia sampaioana Harms"
SN12743	Trichilia compacta	Plantae	Magnoliopsida	Sapindales	Trichilia	compacta	A.C. Sm.	Meliaceae	Lloydia 2(3): 186-187. 1939.			Trichilia quadrijuga Kunth 	SN12771	
SN12744	Trichilia dregeana	Plantae	Magnoliopsida	Sapindales	Trichilia	dregeana	Sond.	Meliaceae	Flora Capensis 1: 246. 1860.			this name is accepted		
SN12745	Trichilia elegans	Plantae	Magnoliopsida	Sapindales	Trichilia	elegans	A. Juss.	Meliaceae	Flora Brasiliae Meridionalis 2: 79, pl. 98. 1829.			this name is accepted		"Moschoxylum elegans (A. Juss.) A. Juss.;Moschoxylum viride Rusby;Odontandra elegans (A. Juss.) Triana & Planch.;Odontandra parviflora Triana & Planch.;Odontosiphon elegans M.J. Roemer;Trichilia alba C. DC.;Trichilia elegans var. latifoliola C. DC.;Trichilia graciliflora Harms;Trichilia guayaquilensis C. DC.;Trichilia guayaquilensis var. candollei Kuntze;Trichilia guayaquilensis var. normalis Kuntze;Trichilia hassleri C. DC.;Trichilia hirsuta C. DC.;Trichilia parviflora (Triana & Planch.) C. DC.;Trichilia subarborescens C. DC.;Trichilia validinervia Harms;Trichilia viridis var. puberula Lingelsh.;Trichilia warmingii C. DC.;Trichilia warmingii var. macrophylla C. DC.;Trichilia weberbaueri C. DC."
SN12746	Trichilia elsae	Plantae	Magnoliopsida	Sapindales	Trichilia	elsae	Harms	Meliaceae	Die natürlichen Pflanzenfamilien, Zweite Auflage 19b1: 115, 117. 1940.			this name is accepted		Trichilia grandifolia C. DC.
SN12747	Trichilia emetica	Plantae	Magnoliopsida	Sapindales	Trichilia	emetica	Vahl	Meliaceae	Symbolae Botanicae, . . . 1: 31. 1790.			this name is accepted		Trichilia roka (Forssk.) Chiov.
SN12748	Trichilia froesii	Plantae	Magnoliopsida	Sapindales	Trichilia	froesii	A.C. Sm.	Meliaceae	Bulletin of the Torrey Botanical Club 61: 193. 1934.			Trichilia cipo (A. Juss.) C. DC.	SN12742	
SN12749	Trichilia fuscescens	Plantae	Magnoliopsida	Sapindales	Trichilia	fuscescens	Radlk.	Meliaceae	Sitzungsberichte der Mathematisch-Physikalischen Classe (Klasse) der K. B. Akademie der Wissenschaften zu München 9: 641. 1879.			Trichilia martiana C. DC.	SN17920	
SN12750	Trichilia gilgiana	Plantae	Magnoliopsida	Sapindales	Trichilia	gilgiana	Harms	Meliaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 23: 161. 1896.			this name is accepted		"Trichilia bipindeana C. DC.;Trichilia hylobia Harms"
SN12751	Trichilia gilletii	Plantae	Magnoliopsida	Sapindales	Trichilia	gilletii	De Wild.	Meliaceae	Ann. Mus. Congo, Ser. V. i. 50.			this name is accepted		Trichilia heudelotii Planch. ex Oliv.
SN16230	Trichilia glabra	Plantae	Magnoliopsida	Sapindales	Trichilia	glabra	L.	Meliaceae	Systema Naturae, Editio Decima 2: 1020. 1759.			this name is accepted		"Acrilia sloanei (Macfad.) Griseb.;Trichilia arborea C. DC.;Trichilia sloanei Macfad.;Trichilia terminalis Jacq."
SN12752	Trichilia goudotiana	Plantae	Magnoliopsida	Sapindales	Trichilia	goudotiana	Triana & Planch.	Meliaceae	Annales des Sciences Naturelles, Botanique ser. 5 15: 366. 1872.			Trichilia pallida Sw.	SN17443	
SN12753	Trichilia havanensis	Plantae	Magnoliopsida	Sapindales	Trichilia	havanensis	Jacq.	Meliaceae	Enumeratio Systematica Plantarum 20. 1760.			this name is accepted		"Moschoxylum cuneatum Turcz.;Moschoxylum odoratum (Andrews) A. Juss.;Portesia glabra Griseb.;Trichilia bakeri C. DC.;Trichilia davidsoniae Standl.;Trichilia donnell-smithii C. DC.;Trichilia donnell-smithii var. uniovulata C. DC.;Trichilia havanensis var. lanceolata C. DC.;Trichilia havanensis var. multijuga C. DC.;Trichilia havanensis var. pilipetala C. DC.;Trichilia havanensis var. spathulata Rose;Trichilia jamaicensis C. DC.;Trichilia jamaicensis var. brevifolia C. DC.;Trichilia laevis Sessé & Moc.;Trichilia lehmannii C. DC.;Trichilia minor A. Rich.;Trichilia moschata var. octandra Macfadyen;Trichilia moschata var. odorata (Andrews) A.P. de Candolle;Trichilia odorata Andrews;Trichilia oerstediana C. DC."
SN12754	Trichilia heudelotii	Plantae	Magnoliopsida	Sapindales	Trichilia	heudelotii	Planch. ex Oliv.	Meliaceae	Flora of Tropical Africa 1: 334. 1868.			Trichilia monadelpha (Thonn.) J.J.de Wilde	SN12763	
SN12755	Trichilia hirta	Plantae	Magnoliopsida	Sapindales	Trichilia	hirta	L.	Meliaceae	Systema Naturae, Editio Decima 1020. 1759.		 typ. cons. 	this name is accepted		"Cupania trachycarpa Griseb.;Trichilia cathartica 0;Trichilia cathartica var. glabrior C. DC.;Trichilia chiapensis Matuda;Trichilia glaziovii C. DC.;Trichilia goyazana C. DC.;Trichilia hirta var. magnifolia C. DC.;Trichilia karwinskyana C. DC.;Trichilia longifolia C. DC.;Trichilia microcarpa C. DC.;Trichilia multiflora Casar.;Trichilia multifoliola C. DC.;Trichilia multijuga C. DC.;Trichilia oxyphylla C. DC.;Trichilia parvifoliola C. DC.;Trichilia pyramidata Harms;Trichilia schiedeana C. DC.;Trichilia schiedeana var. purpusii Brandegee;Trichilia spondiodes Jacq.;Trichilia spondiodes var. gibbosifolia C. DC.;Trichilia spondiodes var. gibbosifoliola C. DC.;Trichilia verrucata Suess.;Trichilia verrucata var. plurifoliolata Suess.;Trichilia wawrana C. DC.;Trichilia wawrana var. antillana C. DC.;Trichilia welwitschii C. DC."
SN12756	Trichilia inaequilatera	Plantae	Magnoliopsida	Sapindales	Trichilia	inaequilatera	T.D. Penn.	Meliaceae	Flora Neotropica 28: 209-212, f. 44, map 41. 1981.			this name is accepted		
SN12757	Trichilia japurensis	Plantae	Magnoliopsida	Sapindales	Trichilia	japurensis	C. DC.	Meliaceae	Flora Brasiliensis 11(1): 214. 1878.			Trichilia pleeana (A. Juss.) C. DC.	SN12767	
SN13614	Trichilia lanata	Plantae	Magnoliopsida	Sapindales	Trichilia	lanata	A. Chev.	Meliaceae	Bulletin de la Société Botanique de France 58 Mem. 8: 146. 1912.			Trichilia tessmannii Harms	SN12784	
SN13615	Trichilia laurentii	Plantae	Magnoliopsida	Sapindales	Trichilia	laurentii	De Wild.	Meliaceae	Études de systematique et de géographie botaniques sur la flore de Bas- et du Moyen-Congo 2: 264. 1908.			Trichilia rubescens Oliv.	SN12775	
SN17920	Trichilia martiana	Plantae	Magnoliopsida	Sapindales	Trichilia	martiana	C. DC.	Meliaceae	Flora Brasiliensis 11(1): 205. 1878.			this name is accepted		"Trichilia acutanthera C. DC.;Trichilia biolleyi C. DC.;Trichilia biolleyi var. nicoyensis C. DC.;Trichilia caucana C. DC.;Trichilia chiriquina C. DC.;Trichilia colombiana Cuatrec.;Trichilia cuneata Radlk.;Trichilia fuscescens Radlk.;Trichilia gaudichaudii C. DC.;Trichilia heydeana C. DC.;Trichilia insignis C. DC.;Trichilia izabalana S.F. Blake;Trichilia oaxacana S.F. Blake;Trichilia obtusanthera C. DC.;Trichilia tomentosa Kunth;Trichilia tomentosa Kunth ex Kunth;Trichilia tonduzii C. DC."
SN12758	Trichilia martineaui	Plantae	Magnoliopsida	Sapindales	Trichilia	martineaui	Aubrév. & Pellegr.	Meliaceae	Bulletin de la Société Botanique de France 83: 491, f. 2A. 1936.			this name is accepted		
SN12759	Trichilia maynasiana	Plantae	Magnoliopsida	Sapindales	Trichilia	maynasiana	C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 700. 1878.			this name is accepted		Trichilia sexanthera C. DC.
SN12760	Trichilia megalantha	Plantae	Magnoliopsida	Sapindales	Trichilia	megalantha	Harms	Meliaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 23: 160. 1896.			this name is accepted		
SN12761	Trichilia micrantha	Plantae	Magnoliopsida	Sapindales	Trichilia	micrantha	Benth.	Meliaceae	Hooker's Journal of Botany and Kew Garden Miscellany 3: 369. 1851.			this name is accepted		"Trichilia acariaeantha Harms;Trichilia buchtienii Harms;Trichilia harmsii Rusby;Trichilia roraimama C. DC."
SN12762	Trichilia micropetala	Plantae	Magnoliopsida	Sapindales	Trichilia	micropetala	T.D. Penn.	Meliaceae	Flora Neotropica 28: 172-174, f. 32, map 34. 1981.			this name is accepted		
SN12763	Trichilia monadelpha	Plantae	Magnoliopsida	Sapindales	Trichilia	monadelpha	(Thonn.) J.J. de Wilde	Meliaceae	Acta Botanica Neerlandica 14: 455. 1966.	"Limonia monadelpha Thonn.; Beskrivelse af Guineeiske planter 217. 1827. "		this name is accepted		"Trichilia acutifolia A. Chev.;Trichilia acutifoliata A. Chev.;Trichilia candollei A. Chev.;Trichilia heudelotii Planch. ex Oliv.;Trichilia integrifilamenta C. DC.;Trichilia johannis Harms;Trichilia oddoni De Wild.;Trichilia zenkeri Harms"
SN12764	Trichilia montealegrensis	Plantae	Magnoliopsida	Sapindales	Trichilia	montealegrensis	Sandwith & Lima	Meliaceae	Boletim Técnico do Instituto Agronômico de Norte 36: 128, t. 4. 1959.	     		Trichilia solitudinis Harms	SN17921	
SN12765	Trichilia moritzii	Plantae	Magnoliopsida	Sapindales	Trichilia	moritzii	C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 707. 1878.			Trichilia septentrionalis C. DC.	SN12777	
SN15430	Trichilia obovoidea	Plantae	Magnoliopsida	Sapindales	Trichilia	obovoidea		Meliaceae						
SN17443	Trichilia pallida	Plantae	Magnoliopsida	Sapindales	Trichilia	pallida	Sw. 	Meliaceae	Nova Genera et Species Plantarum seu Prodromus 67. 1788.			this name is accepted		
SN12766	Trichilia peltostylis	Plantae	Magnoliopsida	Sapindales	Trichilia	peltostylis	Baill.	Meliaceae	Histoire Physique, Naturelle et Politique de Madagascar 3, Atlas 2, t. 255. 1894.			Astrotrichilia asterotricha (Radlk.) Cheek	SN17620	
SN12767	Trichilia pleeana	Plantae	Magnoliopsida	Sapindales	Trichilia	pleeana	(A. Juss.) C. DC.	Meliaceae	Flora Brasiliensis 11(1): 215. 1878.	"Moschoxylum pleeanum A. Juss.; Mémoires du Muséum d'Histoire Naturelle 19: 239, 281. 1830. "		this name is accepted		"Guarea adenocarpa Pittier;Guarea delgadoi Pittier;Moschoxylum multiflorum H. Karst.;Moschoxylum pleeanum A. Juss.;Trichilia cardenasii Rusby;Trichilia cruegeriana Urb.;Trichilia ernestii Harms;Trichilia japurensis C. DC.;Trichilia krukovii Gleason;Trichilia microdonta Blake;Trichilia oblanceolata Rusby;Trichilia ruiziana C. DC.;Trichilia smithii C. DC.;Trichilia steinbachii Harms;Trichilia tarapotoana C. DC.;Trichilia verrucosa C. DC."
SN12768	Trichilia poeppigii	Plantae	Magnoliopsida	Sapindales	Trichilia	poeppigii	C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 685. 1878.	     		this name is accepted		"Trichilia alternans C. DC.;Trichilia amplifolia C. DC.;Trichilia floribunda Little;Trichilia iquitosensis Harms;Trichilia poeppigii var. cinerascens C. DC.;Trichilia williamsii Harms"
SN12769	Trichilia prieuriana	Plantae	Magnoliopsida	Sapindales	Trichilia	prieuriana	A. Juss.	Meliaceae	"Bull. Sci. Nat. Geol. 23: 238. Nov. 1830.; Mem. Mus. Hist. Nat. Paris 19: 276 (1830)  "		prieureana	this name is accepted		
SN12770	Trichilia propinqua	Plantae	Magnoliopsida	Sapindales	Trichilia	propinqua	(Miq.) C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 693. 1878.	"Moschoxylum propinquum Miq.; Natuurkundige Verhandelingen van de Hollandsche Maatschappy der Wetenschappen te Haarlem ser. 2 7: 74. 1851. "		Trichilia quadrijuga Kunth 	SN12771	
SN12771	Trichilia quadrijuga	Plantae	Magnoliopsida	Sapindales	Trichilia	quadrijuga	Kunth	Meliaceae	Nova Genera et Species Plantarum 5: 215. 1821 [1822].	     		this name is accepted		"Moschoxylum pentandrum Poepp. & Endl.;Moschoxylum propinquum Miq.;Odontandra quadrijuga (Kunth) Triana & Planch.;Trichilia alta Blake;Trichilia compacta A.C. Sm.;Trichilia curranii Blake;Trichilia paracaimana C. DC.;Trichilia paraensis C. DC.;Trichilia propinqua (Miq.) C. DC.;Trichilia propinqua var. cinerascens C. DC.;Trichilia tocacheana C. DC."
SN12772	Trichilia retusa	Plantae	Magnoliopsida	Sapindales	Trichilia	retusa	Oliv.	Meliaceae	Flora of Tropical Africa 1: 334. 1868.			this name is accepted		
SN12773	Trichilia riedelii	Plantae	Magnoliopsida	Sapindales	Trichilia	riedelii	C. DC.	Meliaceae	Flora Brasiliensis 11(1): 202. 1878.			Trichilia pallida Sw.	SN17443	"Portesia echinocarpa Vriese;Trichilia echinocarpa (Vriese) Walp."
SN16715	Trichilia roka	Plantae	Magnoliopsida	Sapindales	Trichilia	roka	(Forssk.) Chiov.	Meliaceae	Flora Somala 2: 131. 1932. 	"Elcaja roka Forssk.; Flora Aegyptiaco-Arabica 95. 1775."		Trichilia emetica Vahl subsp. emetica	SN12747	Elcaja roka Forssk.
SN12774	Trichilia roraimama	Plantae	Magnoliopsida	Sapindales	Trichilia	roraimama	C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 670. 1878.			Trichilia micrantha Benth.	SN12761	
SN12775	Trichilia rubescens	Plantae	Magnoliopsida	Sapindales	Trichilia	rubescens	Oliv.	Meliaceae	Flora of Tropical Africa 1: 336. 1868.			this name is accepted		"Trichilia batesii C. DC.;Trichilia derumieri De Wild.;Trichilia laurentii De Wild.;Trichilia oddoni De Wild.;Trichilia papillosa Pierre ex A. Chevalier"
SN12776	Trichilia schomburgkii	Plantae	Magnoliopsida	Sapindales	Trichilia	schomburgkii	C. DC.	Meliaceae	Monographiae Phanerogamarum 1: 695. 1878.			this name is accepted		
