Taxon_Notes	IdentifiedBy	IdentificationDay	IdentificationMonth	IdentificationYear	TypeStatus	Identification_Notes	ParasiteSpecies	ParasiteIdentifier	HostSpecies	HostIdentifier	UnitID	additionalID	collection_imported	accessionNumber	label_created_by	media_files	Notes	acquisitionType 	acquiredFrom	acquisitionDay	acquisitionMonth	acquisitionYear	Acquisition_Notes	sex	lifeStage	maleCount	femaleCount	juvenileCount	totalNumber	notes_Counts	sampling_code	institution	building	floor	room	row	column	shelf	specimen_status	KindOfUnit 	ContainerName	ContainerType	ContainerStorage	SubcontainerName	SubcontainerType	SubcontainerStorage	StorageNotes	DNA_Tag	DNA_box	DNA_tube	DNA_HPos	DNA_VPos	DNA_Notes	FullScientificName	secondary	collectedBy	samplingMethod	expedition_project	collectionStartDay	collectionStartMonth	collectionStartYear	collectionStartTimeH	collectionStartTimeM	collectionEndDay	collectionEndMonth	collectionEndYear	collectionEndTimeH	collectionEndTimeM	geologicalEpoch
					Referred specimen						IRSNB M 1879			17172																	IRSNB M 1874	Royal Belgian Institute of Natural Sciences								fragment of rostrum														Ziphirostrum marginatum	part-A														Neogene
					Paralectotype						IRSNB M 1880			17172																	IRSNB M 1880	Royal Belgian Institute of Natural Sciences								partial skull														Ziphirostrum turniense	part-A														"Anversian, late Miocene or early Pliocene"
					Referred specimen						IRSNB M 1882			17172																	IRSNB M 1882	Royal Belgian Institute of Natural Sciences								rostrum and anterior of the cranium														Choneziphius planirostris	part-A														"Anversian, late Miocene"
					Referred specimen						IRSNB M 1883			17172																	IRSNB M 1882	Royal Belgian Institute of Natural Sciences								"rostrum and anterior of the cranium, except the left supraorbital process"														Choneziphius planirostris	part-A														"Anversian, late Miocene"
					Referred specimen						IRSNB M 1884			17172																	IRSNB M 1882	Royal Belgian Institute of Natural Sciences								partial skull														Choneziphius macrops	part-A														"Anversian, late Miocene"
					Holotype						IRSNB M 1885		Delheid	8289			Collection Delheid														IRSNB M 1874	Royal Belgian Institute of Natural Sciences								"partial skull including the anterior part of the vertex, the anterior of the cranium, and the rostrum"														Beneziphius brevirostris	part-A														Neogene
					Referred specimen						IRSNB M 1886			17172																	IRSNB M 1874	Royal Belgian Institute of Natural Sciences								partial skull including the anterior of the cranium and the nearly complete rostrum														Beneziphius brevirostris	part-A														Neogene
					Holotype						IRSNB M 1887			17172																	IRSNB M 1874	Royal Belgian Institute of Natural Sciences								partial skull														Aporotus recurvirostris	part-A														Neogene
					Referred specimen						IRSNB M 1888			17172																	IRSNB M 1874	Royal Belgian Institute of Natural Sciences								partial rostrum														Aporotus recurvirostris	part-A														Neogene
					Referred specimen						IRSNB M 1889			17172																	IRSNB M 1874	Royal Belgian Institute of Natural Sciences								partial rostrum														Ziphiidae dicyrtus	part-A														Neogene
					Figured specimen						IRSNB M 1890																				IRSNB M 1890	Royal Belgian Institute of Natural Sciences								right periotic														Pontoporiidae	part-A														Neogene
					Figured specimen						IRSNB M 1891																				IRSNB M 1891	Royal Belgian Institute of Natural Sciences								fragmentary right periotic														Pontoporiidae	part-A														Neogene
					Figured specimen						IRSNB M 1894			17172																	IRSNB M 2012a-h	Royal Belgian Institute of Natural Sciences								partial skull														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1895			17172																	IRSNB M 1858	Royal Belgian Institute of Natural Sciences								partial skull														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1896			17172																	IRSNB M 1896	Royal Belgian Institute of Natural Sciences								partial skull														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1897			17172																	IRSNB M 1858	Royal Belgian Institute of Natural Sciences								partial skull														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1898			8243																	IRSNB M 1898	Royal Belgian Institute of Natural Sciences								partial skull														Xiphiacetus cristatus	part-A														Bolderien
					Figured specimen						IRSNB M 1899			17172																	IRSNB M 1858	Royal Belgian Institute of Natural Sciences								the maxillary part of a right supraorbital process														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1900			17172																	IRSNB M 1858	Royal Belgian Institute of Natural Sciences								a right supraorbital process														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1901			17172																	IRSNB M 1858	Royal Belgian Institute of Natural Sciences								a right supraorbital process														Xiphiacetus cristatus	part-A														Anversian
					Figured specimen						IRSNB M 1902			17172																	IRSNB M 1896	Royal Belgian Institute of Natural Sciences								a fragmented right tympanic														Xiphiacetus cristatus	part-A														Anversian
					Holotype						IRSNB M 1903		Ramboer				Collection Ramboer														IRSNB M 1903	Royal Belgian Institute of Natural Sciences								"R maxilla frag. with P4/, M1/, M2/"														Belgicasorex ramboeri	part-A														Lower Rupelian
					Paratype						IRSNB M 1904		Ramboer				Collection Ramboer														IRSNB M 1903	Royal Belgian Institute of Natural Sciences								R M3														Belgicasorex ramboeri	part-A														Lower Rupelian
					Paratype						IRSNB M 1905		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R P4/														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1906		"Smith, R."				"Collection Smith, R."														IRSNB M 1903	Royal Belgian Institute of Natural Sciences								R M1/														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1907		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L M2/														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1908		"Smith, R."				"Collection Smith, R."														IRSNB M 1903	Royal Belgian Institute of Natural Sciences								L M3/														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1909		"Smith, R."				"Collection Smith, R."														IRSNB M 1903	Royal Belgian Institute of Natural Sciences								L P/4														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1910		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L DP/4														Sigenyctia oligocaena	part-A														Lower Rupelian
					Holotype						IRSNB M 1911		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L M/1														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1912		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R M/2														Sigenyctia oligocaena	part-A														Lower Rupelian
					Paratype						IRSNB M 1913		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L M/3														Sigenyctia oligocaena	part-A														Lower Rupelian
					Holotype						IRSNB M 1914		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								Right hemi-mandible														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1915		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R DP/4														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1916		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R M/1														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1917		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L M/3														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1918		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L P4/														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1919		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R M1/														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1920		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								R M2/														Euronyctia belgica	part-A														Lower Rupelian
					Paratype						IRSNB M 1921		"Smith, R."				"Collection Smith, R."														IRSNB M 1905	Royal Belgian Institute of Natural Sciences								L M3/														Euronyctia belgica	part-A														Lower Rupelian
					Figured specimen						IRSNB M 1922																				IRSNB M 1922b	Royal Belgian Institute of Natural Sciences								Partial skeleton														Monodontidae	part-A														Lower Pliocene
					Figured specimen						IRSNB M 1923																				IRSNB M 1923	Royal Belgian Institute of Natural Sciences								periotic														Monodontidae	part-A														Lower Pliocene
					Figured specimen						IRSNB M 1924																				IRSNB M 1924	Royal Belgian Institute of Natural Sciences								periotic														Monodontidae	part-A														Lower Pliocene
					Figured specimen						IRSNB M 1925																				IRSNB M 1925	Royal Belgian Institute of Natural Sciences								periotic														Monodontidae	part-A														Lower Pliocene
					Figured specimen						IRSNB M 1926																				IRSNB M 1926	Royal Belgian Institute of Natural Sciences								periotic														Monodontidae	part-A														Lower Pliocene
					Figured specimen						IRSNB M 1927																				IRSNB M 1926	Royal Belgian Institute of Natural Sciences								periotic														Monodontidae	part-A														Lower Pliocene
					Paratype						IRSNB M 1929		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								L M1/														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
					Holotype						IRSNB M 1930		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								L M2/														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
					Paratype						IRSNB M 1931		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								R DP4/														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
					Paratype						IRSNB M 1932		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								L M/1														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
					Paratype						IRSNB M 1933		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								R M/2														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
					Paratype						IRSNB M 1934		"Smith, R."				"Collection Smith, R."														IRSNB M 1929	Royal Belgian Institute of Natural Sciences								R M/3														Eotalpa belgica	part-A														"Tongrien sup. continental, Oligocène inférieur"
											IRSNB M 1935																				IRSNB M 1837	Royal Belgian Institute of Natural Sciences								"moulage de 95-MM BYM-I-2, squelette complet"														"Multituberculata Cope, 1884"	part-A														Campanian
					Figured specimen						IRSNB M 1936																				IRSNB M 1936	Royal Belgian Institute of Natural Sciences								fragmentary skull in four fragments														Orycterocetus crocodilinus	part-A														Anversian (Langhian-Serravalian)
					Figured specimen						IRSNB M 1937																				IRSNB M 1937	Royal Belgian Institute of Natural Sciences								"fragmentary skull including rostrum fragments, most of the subcranial basin and supraorbital processes"														Physeteridae	part-A														Miocene
					Figured specimen						IRSNB M 1938a-b		Dupont				Collection Dupont														IRSNB M 1938a-b	Royal Belgian Institute of Natural Sciences								a: incomplete skull + b: lower jaw														Canis lupus	part-A														"Magdalenian, âge du renne (pre-LGM)"
					Figured specimen						IRSNB M 1939		Dupont				"Collection Dupont, AMH Q116-1: 30,880 + 170 -160 / 31,680+-250BP"														IRSNB M 1939	Royal Belgian Institute of Natural Sciences								incomplete skull														Canis lupus familiaris	part-A														Aurignacian
					Figured specimen						IRSNB M 1941		Wouters	26857			Collection Wouters														IRSNB M 1941	Royal Belgian Institute of Natural Sciences								right fragmentary hemimandible of a juvenile individual with m1-3 and the alveoli of p3 and dp4														Orthaspidotherium edwardsi	part-A														Marine Landenian
					Figured specimen						IRSNB M 1942		Wouters	26857			Collection Wouters														IRSNB M 1941	Royal Belgian Institute of Natural Sciences								right fragmentary hemimandible witht p3-m3 and alveolus of p2														Pleuraspidotherium aumonieri	part-A														Marine Landenian
					Figured specimen						IRSNB M 1943		Wouters	26857			Collection Wouters														IRSNB M 1941	Royal Belgian Institute of Natural Sciences								skull with the right basicranial region missing and the anterior part of the rostrum lacking														Pleuraspidotherium aumonieri	part-A														Marine Landenian
					Holotype						IRSNB M 1944a-b		Messel				Collection Messel														IRSNB M 1453a-b	Royal Belgian Institute of Natural Sciences								impression and counter-impression on the same plate														Tachypteron franzeni	part-A														Lutetian
					Figured specimen						IRSNB M 1945		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m2														Eurolestes dupuisi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1946		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L p3 (G&T) ou L P4 (DB&S)														Bustylus marandati	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1947		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M3														Belgoryctes thaleri	part-A														Danian or Selandian
					Holotype						IRSNB M 1948		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M1														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1949		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								fragment de R M1														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1950		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R P4														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1951		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								fragment de P4														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1952		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m1														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1953		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								p4														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1954		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								P2 ou P3														Boffius splendidus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1955		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R i1														Hainina godfriauxi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1956		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R p4														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1957		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R P1														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1958		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								P2 (V-L) ou L P1 (DB & S)														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1959		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								P3 (V-L) ou R P2 (DB & S)														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1960		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								P4 (V-L) ou R P3 (DB & S)														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1961		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M1														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1962		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								fragment de M1														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1963		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m1														Hainina belgica	part-A														Danian or Selandian
					Holotype						IRSNB M 1964		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m1														Hainina belgica	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1965		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L P2 ou P3														Hainina godfriauxi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1966		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M2														Hainina godfriauxi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1967		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								fragment of R M1														Hainina godfriauxi	part-A														Danian or Selandian
					Holotype						IRSNB M 1968		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m1														Hainina godfriauxi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1969		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								m2														Hainina godfriauxi	part-A														Danian or Selandian
					Holotype						IRSNB M 1970		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								"R M1 ou M2 (S&R), R M1 (DB&S)"														Monshyus praevius	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1971		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R dP4														Monshyus praevius	part-A														Danian or Selandian
					Holotype						IRSNB M 1972		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m1														Prolatidens waudruae	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1973		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m2														Prolatidens waudruae	part-A														Danian or Selandian
					Holotype						IRSNB M 1974		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M3 (C&S); M2 (G); L M2 (S etal)														Bustylus marandati	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1975		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M2 (C&S); L M1 (G)														Bustylus marandati	part-A														Danian or Selandian
					Paratype						IRSNB M 1976		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M4 (C&S); L M3 (G)														Bustylus folieae	part-A														Danian or Selandian
					Holotype						IRSNB M 1977		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								"L m3 (S&M), L m2 (DB&S)"														Russellodon haininense	part-A														Danian or Selandian
					Figured specimen						IRSNB M 1982		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M3														Bustylus marandati	part-A														Danian or Selandian
					Holotype						IRSNB M 1983		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M2														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1984		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M3														Bustylus marandati	part-A														Danian or Selandian
					Paratype						IRSNB M 1985		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M1														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1986		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R p4														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1987		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m1														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1988		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m2														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1989		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m3														Afrodon gheerbranti	part-A														Danian or Selandian
					Paratype						IRSNB M 1990		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R P4/														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 1991		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								"L dt fgt + p4, m1 talonid, alv of p3"														Bustylus marandati	part-A														Danian or Selandian
					Paratype						IRSNB M 1992		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m1														Bustylus marandati	part-A														Danian or Selandian
					Paratype						IRSNB M 1993		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m2														Bustylus marandati	part-A														Danian or Selandian
					Paratype						IRSNB M 1994		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m3														Bustylus marandati	part-A														Danian or Selandian
					Referred specimen						IRSNB M 1995		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L DP4														Bustylus folieae	part-A														Danian or Selandian
					Holotype						IRSNB M 1996		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M1														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 1997		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M2														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 1998		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								"jaw fragment with p3-m2, alveole of p2"														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 1999		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L p3														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2000		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L p4														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2001		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R Dp4														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2002		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m1														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2003		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L m2														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2004		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m3														Bustylus folieae	part-A														Danian or Selandian
					Paratype						IRSNB M 2005		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M1														Proremiculus lagnauxi	part-A														Danian or Selandian
					Holotype						IRSNB M 2006		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								L M2														Proremiculus lagnauxi	part-A														Danian or Selandian
					Paratype						IRSNB M 2007		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R m1														Proremiculus lagnauxi	part-A														Danian or Selandian
					Paratype						IRSNB M 2008		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								"L m1,2"														Proremiculus lagnauxi	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2009		Hainin	30562			Collection Hainin														IRSNB M 1945	Royal Belgian Institute of Natural Sciences								R M3														Adapisoriculus	part-A														Danian or Selandian
					Figured specimen						IRSNB M 2010																				IRSNB M 2010b	Royal Belgian Institute of Natural Sciences								isolated right periotic														Parietobalaena campiniana	part-A														Miocene
					Figured specimen						IRSNB M 2011																				IRSNB M 2011	Royal Belgian Institute of Natural Sciences								isolated partial left squamosal														Parietobalaena campiniana	part-A														"Middle Miocene, late Burdigalian-early Langhian"
					Figured specimen						IRSNB M 2012a-h			17172																	IRSNB M 2012a-h	Royal Belgian Institute of Natural Sciences								cetacean rostrum in two pieces (first cut for testing)														Aporotus recurvirostris	part-A														Miocene
					Figured specimen						IRSNB M 2013																				IRSNB M 2013	Royal Belgian Institute of Natural Sciences								skull fragment (frontal + nasal together)														Meherrinia isoni	part-A														Late Miocene
					Figured specimen						IRSNB M 2014a-b		Messel				Collection Messel														IRSNB M 1453a-b	Royal Belgian Institute of Natural Sciences								incomplete specimen														Palaeochiropteryx tupaiodon	part-A														Lutetian
					Figured specimen						IRSNB M 2015		Van Beneden	17172			Collection Van Beneden														IRSNB M 2015	Royal Belgian Institute of Natural Sciences								Left femur														Callophoca obscura	part-A														Pliocene
					Figured specimen						IRSNB M 2016		Van Beneden	17172			Collection Van Beneden														IRSNB M 2015	Royal Belgian Institute of Natural Sciences								pelvic fragment														Callophoca obscura	part-A														Pliocene
					Figured specimen						IRSNB M 2017																				IRSNB M 2017	Royal Belgian Institute of Natural Sciences								L dentary + P/3-M/3														Bustylus germanicus	part-A														early to middle Selandian
					Figured specimen						IRSNB M 2018																				IRSNB M 2017	Royal Belgian Institute of Natural Sciences								moulage de R dP4/														Adapisorex	part-A														early to middle Selandian
					Figured specimen						IRSNB M 2019																				IRSNB M 2017	Royal Belgian Institute of Natural Sciences								L M1/ fragment														Berrulestes	part-A														early to middle Selandian
					Figured specimen						IRSNB M 2020																				IRSNB M 2020	Royal Belgian Institute of Natural Sciences								Cast: R M1/ or M2/														Arctocyonides weigelti	part-A														early to middle Selandian
					Figured specimen						IRSNB M 2021																				IRSNB M 2020	Royal Belgian Institute of Natural Sciences								L dP/3 ?														Arctocyonidae	part-A														early to middle Selandian
					Figured specimen						IRSNB M 2027		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								hemi-mandibles with m/3-4														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2028		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								hemi-mandibles with p/3-m/2														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2029		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R M1/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2030		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M3/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2031		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M4/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2032		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/1														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2033		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L m/2														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2034		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/3														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2035		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R m/4														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2036		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M1/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2037		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								L M1/														Peratherium constans	part-A														Continental Landenian
					Figured specimen						IRSNB M 2038		"Smith, R."				"Collection Smith, R."														IRSNB M 1324	Royal Belgian Institute of Natural Sciences								R M1/														Peratherium constans	part-A														Continental Landenian
