UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw17516					Forest Research Centre Herbarium, Sandakan				24243	SN9052	Parashorea tomentella (Symington) Meijer 	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		2869	12	3																		
Tw17517					Forest Research Centre Herbarium, Sandakan				25127	SN13058	Vatica 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17518					Forest Research Centre Herbarium, Sandakan					SN13047	Vatica albiramis v. Slooten 	uncertain	Vatica albiramis	Asia	Malaysia	Sabah		1	1	1		2	coupe	drawer	29									CAPA	spare collection (basement)																							
Tw17519					Forest Research Centre Herbarium, Sandakan				26044	SN4210	Diospyros 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17520					Forest Research Centre Herbarium, Sandakan				23741	SN1209	Baccaurea minor Hook f.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		3414	14	6																		
Tw17521					Forest Research Centre Herbarium, Sandakan				31194	SN1537	Blumeodendron tokbrai (Blume) J.J. Smith	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		3418	14	6																		
Tw17522					Forest Research Centre Herbarium, Sandakan				28882	SN2863	Claoxylon kinabaluense Airy Shaw 	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		3444	14	6																		
Tw17523					Forest Research Centre Herbarium, Sandakan				26652	SN2889	Cleistanthus 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17524					Forest Research Centre Herbarium, Sandakan				27652	SN7656	Mallotus 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17525					Forest Research Centre Herbarium, Sandakan				22603	SN1536	Blumeodendron 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17526					Forest Research Centre Herbarium, Sandakan				38441	SN7282	Lithocarpus 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17527					Forest Research Centre Herbarium, Sandakan				26081	SN11083	Ryparosa kostermansii Sleum.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		4223	17	6																		
Tw17528					Forest Research Centre Herbarium, Sandakan				31971	SN5761	Gonystylus bancanus (Miq.) Kurz 	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17529					Forest Research Centre Herbarium, Sandakan				41707	SN3488	Cratoxylon arborescens Blume 	synonym	Cratoxylum arborescens	Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17530					Forest Research Centre Herbarium, Sandakan				34459	SN6647	Irvingia malayana Oliv.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17531					Forest Research Centre Herbarium, Sandakan				28318	SN3618	Ctenolophon parvifolius Oliv.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17532					Forest Research Centre Herbarium, Sandakan				1 D	SN4675	Enterolobium saman (Jacq.) Prain ex King	synonym	Samanea saman	Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		6213	24	4																		
Tw17533					Forest Research Centre Herbarium, Sandakan							indet																						CAPA	spare collection (basement)																							
Tw17534					Forest Research Centre Herbarium, Sandakan				38440	SN4499	Dysoxylum 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17535					Forest Research Centre Herbarium, Sandakan				40650	SN1073	Artocarpus tamaran Becc.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		8064	30	7																		
Tw17536					Forest Research Centre Herbarium, Sandakan				27306	SN6321	Horsfieldia 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17537					Forest Research Centre Herbarium, Sandakan				27261	SN9076	Parinari 	indet - genus		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17538					Forest Research Centre Herbarium, Sandakan				26792	SN1004	Ardisia copelandii Mez	accepted		Asia	Malaysia	Sabah		2	2	2		6 | 32	coupe | sample	drawer | xylotheek cabinet	30 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		8519	32	2																		
Tw17539					Forest Research Centre Herbarium, Sandakan				28676	SN8605	Ochanostachys amentacea Mast.	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17540					Forest Research Centre Herbarium, Sandakan				28631	SN273	Acioa heteropetala (Scorteck. ex King) Kosterm. 	synonym	Kostermanthus heteropetalus	Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		2006	8	3																		
Tw17541					Forest Research Centre Herbarium, Sandakan				28001	SN12886	Turpinia sphaerocarpa Hassk.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		11673	45	2																		
Tw17542					Forest Research Centre Herbarium, Sandakan				40548	SN12816	Trigoniastrum hypoleucum Miq.	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		12245	47	2																		
Tw17543					Forest Research Centre Herbarium, Sandakan				26042	SN12405	Teijsmanniodendron pteropodum (Miq.) Bakh. 	accepted		Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17544					Forest Research Centre Herbarium, Sandakan				26696	SN13221	Vitex pubescens Vahl	synonym	Vitex pinnata	Asia	Malaysia	Sabah																		CAPA	spare collection (basement)																							
Tw17545					Green, Arthur N.			114		SN248	Acer rubrum L.	accepted		North America	U.S.A.	New York		1	1	1		1	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw17546					Green, Arthur N.							indet		North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw17547					Green, Arthur N.			420		SN1085	Asimina triloba (L.) Dunal	accepted		North America	U.S.A.	Illinois		1	1	1		1	coupe	drawer	10									CAPA	spare collection (basement)																							
Tw17548					Green, Arthur N.					SN1489	Betula nigra L.	accepted		North America	U.S.A.			1	1	1		1	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw17549					Green, Arthur N.			308		SN2424	Catalpa bignonioides Walter	accepted		North America	U.S.A.	Texas		1	1	1		1	coupe	drawer	29									CAPA	spare collection (basement)																							
Tw17550					Green, Arthur N.			60		SN3328	Cornus florida L.	accepted		North America	U.S.A.	Louisiana																		CAPA	Xylarium ground floor	Xylarium ground floor		2574	11	1																		
Tw17551					Green, Arthur N.			236		SN12572	Thuja orientalis L.	synonym	Platycladus orientalis	North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17552					Green, Arthur N.			10		SN10568	Quercus falcata Michx.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17553					Green, Arthur N.			287		SN10656	Quercus virginiana Mill.	accepted		North America	U.S.A.	Texas																		CAPA	spare collection (basement)																							
Tw17554					Green, Arthur N.			218		SN373	Aesculus glabra Willd.	accepted		North America	U.S.A.	Ohio																		CAPA	Xylarium ground floor	Xylarium ground floor		4485	18	7																		
Tw17555					Green, Arthur N.			8		SN2222	Carya illinoinensis (Wangenh.) K. Koch	accepted		North America	U.S.A.	Louisiana																		CAPA	Xylarium ground floor	Xylarium ground floor		4700	19	6																		
Tw17556					Green, Arthur N.			14		SN7617	Magnolia grandiflora L.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17557					Green, Arthur N.			940		SN12558	Thespesia populnea (L.) Sol. ex Corrêa	accepted		Oceania	U.S.A.	Hawaii																		CAPA	spare collection (basement)																							
Tw17558					Green, Arthur N.			313		SN8256	Morus alba L.	accepted		North America	U.S.A.	Texas																		CAPA	Xylarium ground floor	Xylarium ground floor		8311	31	4																		
Tw17559					Green, Arthur N.			535		SN8266	Morus nigra L.	accepted		North America	U.S.A.	Indiana																		CAPA	spare collection (basement)																							
Tw17560					Green, Arthur N.			497		SN5522	Fraxinus latifolia Benth.	accepted		North America	U.S.A.	Oregon																		CAPA	spare collection (basement)																							
Tw17561					Green, Arthur N.			21		SN5531	Fraxinus profunda (Bush) Bush	accepted		North America	U.S.A.	Louisiana																		CAPA	Xylarium ground floor	Xylarium ground floor		9241	34	2																		
Tw17562					Green, Arthur N.			134		SN9426	Picea glauca (Moench) Voss	accepted		North America	U.S.A.	Wisconsin		1	1	1		7	coupe	drawer	11					Tw_17562_rad 100x 01.jpg,Tw_17562_rad 100x 02.jpg,Tw_17562_rad 200x 01.jpg,Tw_17562_rad 200x 02.jpg,Tw_17562_rad 200x 03.jpg,Tw_17562_tan 100x.jpg,Tw_17562_tan 200x 01.jpg,Tw_17562_tan 200x 02.jpg,Tw_17562_trans 100x.jpg,Tw_17562_trans 40x.jpg,Tw_17562_ta_010.jpg,Tw_17562_xa_004.jpg	Radial section,Radial section,Radial section,Radial section,Radial section,Tangential section,Tangential section,Tangential section,Transversal section,Transversal section,Tangential section ,Transversal section 	30,31,32,33,34,35,36,37,38,39,40,15		CAPA	spare collection (basement)																							
Tw17563					Green, Arthur N.			935		SN9520	Pinus jeffreyi Balf.	accepted		North America	U.S.A.	California																		CAPA	Xylarium ground floor	Xylarium ground floor		13331	51	6																		
Tw17564					Green, Arthur N.			340		SN12875	Tsuga mertensiana (Bong.) Carrière	accepted		North America	U.S.A.	Oregon																		CAPA	spare collection (basement)																							
Tw17565					Green, Arthur N.			158		SN11150	Salix amygdaloides Andersson	accepted		North America	U.S.A.	Wisconsin																		CAPA	spare collection (basement)																							
Tw17566					Green, Arthur N.			6		SN11186	Salix nigra Marsh.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17567					Green, Arthur N.			573		SN12670	Torreya californica Torr.	accepted		North America	U.S.A.	California																		CAPA	Xylarium ground floor	Xylarium ground floor		13492	52	2																		
Tw17568					Green, Arthur N.			845		SN3630	Cunninghamia lanceolata (Lamb.) Hook.	accepted		North America	U.S.A.	Louisiana																		CAPA	Xylarium ground floor	Xylarium ground floor		13500	52	3																		
Tw17569					Green, Arthur N.			137		SN2542	Celtis occidentalis L.	accepted		North America	U.S.A.	Wisconsin																		CAPA	spare collection (basement)																							
Tw17570					Green, Arthur N.			871		SN12936	Ulmus alata Michx.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17571					Green, Arthur N.			368		SN12239	Tabebuia donnell-smithii Rose	accepted		North America	Mexico			1	1	1		1	coupe	drawer	31									CAPA	spare collection (basement)																							
Tw17572					Green, Arthur N.			233		SN4673	Enterolobium cyclocarpum (Jacq.) Griseb.	accepted		North America	Mexico																			CAPA	spare collection (basement)																							
Tw17573					Green, Arthur N.			200		SN3863	Dalbergia stevensonii Standl.	accepted		North America	Honduras																			CAPA	Xylarium ground floor	Xylarium ground floor		6675	26	1																		
Tw17574					Green, Arthur N.			26		SN12106	Swietenia macrophylla King	accepted		North America	Honduras																			CAPA	Xylarium ground floor	Xylarium ground floor		7793	29	7																		
Tw17575					Green, Arthur N.			98		SN3854	Dalbergia retusa Hemsl.	synonym	Dalbergia pervillei	North America	Costa Rica																			CAPA	spare collection (basement)																							
Tw17576					Green, Arthur N.							indet		North America																				CAPA	spare collection (basement)																							
Tw17577					Green, Arthur N.			162		SN12099	Sweetia panamensis Benth.	synonym	Acosmium panamense	North America	Panama																			CAPA	spare collection (basement)																							
Tw17578					Green, Arthur N.							indet		North America																				CAPA	spare collection (basement)																							
Tw17579					Green, Arthur N.			796		SN1623	Bowdichia virgilioides Kunth	accepted		South America	Brazil																			CAPA	Xylarium ground floor	Xylarium ground floor		6517	25	4																		
Tw17580					Green, Arthur N.			897		SN13263	Vochysia lanceolata Stafleu	uncertain	Vochysia lanceolata	South America	Peru			1	1	1		8	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw17581					Green, Arthur N.			272		SN1718	Broussonetia papyrifera (L.) L'Hér. ex Vent.	accepted		South America	Chile																			CAPA	Xylarium ground floor	Xylarium ground floor		8105	30	7																		
Tw17582					Green, Arthur N.			1256		SN6620	Inhambanella henriquesii (Engl. & Warb.) Dubard	accepted		Africa	Mozambique			2	2	2		8	coupe	drawer	5									CAPA	spare collection (basement)																							
Tw17583					Green, Arthur N.			904			Quercus mongolica var. grosserrata Fisch. ex Ledeb.			Asia	Japan			3				3	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw17584					Green, Arthur N.			1031		SN12946	Ulmus japonica (Rehder) Sarg.	synonym	Ulmus davidiana	Asia	Japan																			CAPA	Xylarium ground floor	Xylarium ground floor		12342	47	4																		
Tw17585					Green, Arthur N.			948		SN11906	Sterculia campanulata Wall.ex Mast. 	accepted		Asia	Malaysia	Sabah																		CAPA	Xylarium ground floor	Xylarium ground floor		11832	45	6																		
Tw17586					Green, Arthur N.			296		SN11602	Shorea squamata Benth. & Hook.f. 	synonym	Shorea palosapis	Asia	Philippines	Quezon		1	1	1		2	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw17587					Green, Arthur N.			316		SN826	Anisoptera thurifera Blume	accepted		Asia	Philippines																			CAPA	spare collection (basement)																							
Tw17588					Green, Arthur N.			510		SN979	Araucaria hunsteinii K. Schum.	accepted		Oceania	Papua New Guinea	New Guinea																		CAPA	spare collection (basement)																							
Tw17589					Green, Arthur N.			324		SN419	Agathis australis (D. Don) Loudon	accepted		Oceania	New Zealand																			CAPA	spare collection (basement)																							
Tw17590					Green, Arthur N.			795		SN8580	Nothofagus fusca (Hook.f.) Oerst.	accepted		Oceania	New Zealand																			CAPA	spare collection (basement)																							
Tw17591					Green, Arthur N.			501		SN9402	Phyllocladus trichomanoides D. Don	uncertain	Phyllocladus trichomanoides	Oceania	New Zealand																			CAPA	spare collection (basement)																							
Tw17592					Green, Arthur N.			193		SN9877	Podocarpus totara D. Don	accepted		Oceania	New Zealand																			CAPA	spare collection (basement)																							
Tw17593					Green, Arthur N.			829		SN3915	Decussocarpus vitiensis (Seem.) de Laub.	synonym	Retrophyllum vitiense	Oceania	Fiji																			CAPA	Xylarium ground floor	Xylarium ground floor		13476	52	2																		
Tw17594					Green, Arthur N.			763		SN3882	Daphnandra 	indet - genus		Oceania	Australia			1	1	1		1	coupe	drawer	26									CAPA	spare collection (basement)																							
Tw17595					Green, Arthur N.			728		SN7646	Mallotus discolor F. Muell. ex Benth. 	accepted		Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		3670	15	6																		
Tw17596					Green, Arthur N.			440		SN12208	Syzygium gustavioides (F.M.Bail.) B.P.M.Hyland 	accepted		Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		8981	33	3																		
Tw17597					Green, Arthur N.			590		SN8818	Orites excelsa R. Br.	accepted		Oceania	Australia	Queensland																		CAPA	spare collection (basement)																							
Tw17598					Monteiro, Rui Fernando Romero					SN4668	Entandrophragma 	indet - genus		Africa	Angola	Cabinda		1	1	1		6	coupe	drawer	7									CAPA	spare collection (basement)																							
Tw17599					Green, Arthur N.			1074		SN1151	Astronium fraxinifolium Schott ex Spreng.	accepted		South America	Brazil																			CAPA	spare collection (basement)																							
Tw17600					Green, Arthur N.			1539		SN1900	Callicoma serratifolia Andrews	accepted		Oceania	Australia	Queensland		1	1	1		2	coupe	drawer	24									CAPA	spare collection (basement)																							
Tw17601					Green, Arthur N.			406		SN2431	Catalpa speciosa Warder ex Engelm.	accepted		North America	U.S.A.	Wisconsin		1	1	1		1	coupe	drawer	29									CAPA	spare collection (basement)																							
Tw17602					Green, Arthur N.			1571		SN12472	Terminalia 	indet - genus		Asia	Vietnam																			CAPA	spare collection (basement)																							
Tw17603					Green, Arthur N.			503		SN2590	Ceratopetalum virchowii F. Muell.	accepted		Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		2635	11	3																		
Tw17604					Green, Arthur N.			910		SN5644	Geissois biagiana (F.Muell.) F.Muell. 	uncertain	Geissois biagiana	Oceania	Australia	Queensland																		CAPA	spare collection (basement)																							
Tw17605					Green, Arthur N.			509		SN1910	Callitris hugelii (Hort. ex Carr.) Franco	synonym	Frenela hugelii	Oceania	Australia																			CAPA	spare collection (basement)																							
Tw17606					Green, Arthur N.			517		SN6794	Juniperus occidentalis Hook.	accepted		North America	U.S.A.	California																		CAPA	spare collection (basement)																							
Tw17607					Green, Arthur N.			485		SN5028	Eucryphia lucida (Labill.) Baill.	uncertain	Eucryphia lucida	Oceania	Australia	Tasmania																		CAPA	spare collection (basement)																							
Tw17608					Green, Arthur N.				520	SN10592	Quercus kelloggii Newb.	accepted		North America	U.S.A.	California																		CAPA	spare collection (basement)																							
Tw17609					Green, Arthur N.			472		SN2220	Carya cordiformis (Wangenh.) K. Koch	accepted		North America	U.S.A.	Wisconsin																		CAPA	Xylarium ground floor	Xylarium ground floor		4696	19	6																		
Tw17610					Green, Arthur N.			1514		SN6749	Juglans australis Griseb.	accepted		South America	Argentina																			CAPA	Xylarium ground floor	Xylarium ground floor		4723	19	6																		
Tw17611					Green, Arthur N.			1482		SN2176	Cariniana legalis (Mart.) Kuntze	accepted		South America	Brazil																			CAPA	spare collection (basement)																							
Tw17612					Green, Arthur N.			830		SN115	Acacia koa A. Gray	accepted		Oceania	U.S.A.	Hawaii																		CAPA	spare collection (basement)																							
Tw17613					Green, Arthur N.			2210		SN133	Acacia mucronata Willd. ex H.L. Wendl.	accepted		Oceania	Australia	Tasmania																		CAPA	Xylarium ground floor	Xylarium ground floor		6068	24	1																		
Tw17614					Green, Arthur N.			2513		SN173	Acacia verticillata (L'Hér.) Willd.	accepted		Oceania	Australia	Tasmania		1	1	1		5 | 24	coupe | sample	drawer | xylotheek cabinet	7 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		6112	24	2																		
Tw17615					Green, Arthur N.			2481		SN10096	Prosopis alba Griseb.	accepted		South America	Argentina																			CAPA	Xylarium ground floor	Xylarium ground floor		6402	25	1																		
Tw17616					Green, Arthur N.			1924		SN13525	Zollernia ilicifolia (Brongn.) Vogel	accepted		South America	Brazil																			CAPA	Xylarium ground floor	Xylarium ground floor		5987	23	6																		
Tw17617					Green, Arthur N.			12		SN7548	Maclura pomifera (Raf.) C.K. Schneid.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17618					Green, Arthur N.			1311		SN3999	Dialyanthera 	indet - genus		South America	Colombia																			CAPA	spare collection (basement)																							
Tw17619					Green, Arthur N.			1479		SN1902	Callistemon lanceolatus (J. E. Smith) Sweet	synonym	Callistemon citrinus	Oceania	Australia	Northern Territory																		CAPA	Xylarium ground floor	Xylarium ground floor		8592	32	3																		
Tw17620					Green, Arthur N.			55		SN8600	Nyssa aquatica L.	accepted		North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17621					Green, Arthur N.			228		SN7203	Ligustrum japonicum Thunb.	accepted		North America	U.S.A.	Texas																		CAPA	spare collection (basement)																							
Tw17622					Green, Arthur N.			426		SN9484	Pinus attenuata Lemmon	accepted		North America	U.S.A.	California																		CAPA	spare collection (basement)																							
Tw17623					Green, Arthur N.			147		SN9512	Pinus glabra Walter	accepted		North America	U.S.A.	Texas																		CAPA	spare collection (basement)																							
Tw17624					Green, Arthur N.			1331		SN9580	Pinus virginiana Mill.	accepted		North America	U.S.A.	Virginia																		CAPA	Xylarium ground floor	Xylarium ground floor		13395	51	7																		
Tw17625					Green, Arthur N.					SN10233	Prunus virginiana L.	accepted																						CAPA	spare collection (basement)																							
Tw17626					Green, Arthur N.			196		SN3780	Dacrydium colensoi Hook.	synonym	Manoao colensoi	Oceania	New Zealand																			CAPA	Xylarium ground floor	Xylarium ground floor		13419	52	1																		
Tw17627					Green, Arthur N.				1417	SN1776	Bumelia lanuginosa (Michx.) Pers.	synonym	Sideroxylon lanuginosum	North America	U.S.A.	Texas		1	1	1		8 | 43	coupe | sample	drawer | xylotheek cabinet	4 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		11168	43	3																		
Tw17628					Green, Arthur N.			125		SN10233	Prunus virginiana L.	accepted		North America	U.S.A.	Wisconsin																		CAPA	Xylarium ground floor	Xylarium ground floor		10007	37	2																		
Tw17629					Green, Arthur N.			1551		SN11223	Sambucus glauca Nutt. ex Torr. & A. Gray	synonym	Sambucus nigra	North America	U.S.A.	Oregon																		CAPA	Xylarium ground floor	Xylarium ground floor		10946	42	4																		
Tw17630					Green, Arthur N.			870		SN8152	Mimusops globosa C.F. Gaertn.	synonym	Manilkara bidentata	South America	Brazil			1	1	1		8	coupe	drawer	7									CAPA	spare collection (basement)																							
Tw17631					Green, Arthur N.			512		SN6132	Heritiera trifoliolata (F. Muell.) Kosterm. 	synonym	Argyrodendron trifoliolatum	Oceania	Australia	Queensland																		CAPA	Xylarium ground floor	Xylarium ground floor		11678	45	2																		
Tw17632					Green, Arthur N.			61		SN12608	Tilia caroliniana Mill.	synonym	Tilia americana	North America	U.S.A.	Louisiana																		CAPA	spare collection (basement)																							
Tw17633					Green, Arthur N.			323		SN5838	Guaiacum officinale L.	accepted		North America	U.S.A.	Puerto Rico																		CAPA	spare collection (basement)																							
Tw17634					Dechamps, Roger					SN6040	Hedera helix L.	accepted		Europe	Belgium	Brabant		2	2	2		1 | 4	coupe | sample	drawer | xylotheek cabinet	25 | 6									CAPA	Xylarium ground floor	Xylarium ground floor		1016	4	6																		
Tw17635					Gov. For. Exp. Stat.			2252		SN3330	Cornus macrophylla Wall.	accepted		Asia	Japan	Kumamoto																		CAPA	spare collection (basement)																							
Tw17636					Gov. For. Exp. Stat.			2254		SN6517	Ilex purpurea Hassk.	accepted		Asia	Japan	Kumamoto		2	2	2		1 | 4	coupe | sample	drawer | xylotheek cabinet	23 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		959	4	4																		
Tw17637					Gov. For. Exp. Stat.			2252		SN11272	Sapium japonicum (Siebold & Zucc.) Pax & K. Hoffm.	synonym	Neoshirakia japonica	Asia	Japan	Kumamoto		1	1	1		3 | 16	coupe | sample	drawer | xylotheek cabinet	17 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		3782	16	3																		
Tw17638					Michigan State University			25		SN248	Acer rubrum L.	accepted		North America	U.S.A.	Michigan		1	1	1		1	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw17639					Michigan State University			24		SN251	Acer saccharum Marsh.	accepted		North America	U.S.A.	Michigan		1	1	1		1 | 1	coupe | sample	drawer | xylotheek cabinet	2 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		98	1	3																		
Tw17640					Michigan State University					SN7261	Liquidambar styraciflua L.	accepted		North America	U.S.A.	North Carolina																		CAPA	Xylarium ground floor	Xylarium ground floor		140	1	3																		
Tw17641					Michigan State University					SN970	Araucaria angustifolia (Bertol.) Kuntze	accepted		South America	Brazil																			CAPA	spare collection (basement)																							
Tw17642					Michigan State University			28		SN1467	Betula alleghaniensis Britton	accepted		North America	U.S.A.	Michigan		1	1	1		1 | 5	coupe | sample	drawer | xylotheek cabinet	28 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		1176	5	3																		
Tw17643					Michigan State University					SN1491	Betula papyrifera Marsh.	accepted		North America	U.S.A.	Michigan		1	1	1		1	coupe	drawer	28									CAPA	spare collection (basement)																							
Tw17644					Michigan State University					SN8878	Ostrya virginiana (Mill.) K. Koch	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17645					Michigan State University					SN2431	Catalpa speciosa Warder ex Engelm.	accepted		North America	U.S.A.	Michigan		1	1	1		1 | 5	coupe | sample	drawer | xylotheek cabinet	29 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		1220	5	4																		
Tw17646					Michigan State University					SN12239	Tabebuia donnell-smithii Rose	accepted		North America	Nicaragua			1	1	1		1	coupe	drawer	31									CAPA	spare collection (basement)																							
Tw17647					Michigan State University					SN3328	Cornus florida L.	accepted		North America	U.S.A.	Georgia																		CAPA	spare collection (basement)																							
Tw17648					Michigan State University					SN2633	Chamaecyparis nootkatensis (D. Don) Spach	synonym	Xanthocyparis nootkatensis	North America	U.S.A.																			CAPA	spare collection (basement)																							
Tw17649					Michigan State University					SN2637	Chamaecyparis thyoides (L.) Britton, Sterns & Poggenb.	accepted		North America	U.S.A.	North Carolina																		CAPA	spare collection (basement)																							
Tw17650					Michigan State University					SN6807	Juniperus virginiana L.	accepted		North America	U.S.A.	Tennessee																		CAPA	spare collection (basement)																							
Tw17651					Michigan State University			14		SN12571	Thuja occidentalis L.	accepted		North America	U.S.A.	Michigan																	Wood block	CAPA	Xylarium ground floor	Xylarium ground floor		13161	51	3																		
Tw17652					Michigan State University			13		SN12573	Thuja plicata Donn ex D. Don	accepted		North America	U.S.A.	Washington																	Wood block	CAPA	spare collection (basement)	spare collection (basement)	13/04/2016																					
Tw17653					Michigan State University					SN4225	Diospyros virginiana L. 	accepted		North America	U.S.A.	Tennessee																		CAPA	Xylarium ground floor	Xylarium ground floor		3098	13	3																		
Tw17654					Michigan State University					SN5275	Fagus grandifolia Ehrh.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17655					Michigan State University					SN10530	Quercus alba L.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
Tw17656					Michigan State University					SN10634	Quercus rubra L.	accepted		North America	U.S.A.																			CAPA	Xylarium ground floor	Xylarium ground floor		4054	17	1																		
Tw17657					Michigan State University					SN6752	Juglans cinerea L.	accepted		North America	U.S.A.																			CAPA	Xylarium ground floor	Xylarium ground floor		4726	19	6																		
Tw17658					Michigan State University			23		SN6759	Juglans nigra L.	accepted		North America	U.S.A.	Indiana																		CAPA	spare collection (basement)																							
Tw17659					Michigan State University					SN11306	Sassafras albidum (Nutt.) Nees	accepted		North America	U.S.A.	Michigan																		CAPA	Xylarium ground floor	Xylarium ground floor		5263	21	3																		
Tw17660					Michigan State University					SN12966	Umbellularia californica (Hook. & Arn.) Nutt.	accepted		North America	U.S.A.	Oregon																		CAPA	spare collection (basement)																							
Tw17661					Michigan State University					SN5703	Gleditsia triacanthos L.	accepted		North America	U.S.A.	Ohio																		CAPA	Xylarium ground floor	Xylarium ground floor		5742	22	7																		
Tw17662					Michigan State University					SN5946	Gymnocladus dioica (L.) K. Koch	accepted		North America	U.S.A.	Indiana																		CAPA	spare collection (basement)																							
Tw17663												indet																						CAPA	spare collection (basement)																							
Tw17664					Michigan State University					SN3861	Dalbergia 	indet - genus		South America	Brazil																			CAPA	spare collection (basement)																							
Tw17665					Michigan State University					SN7262	Liriodendron tulipifera L.	accepted		North America	U.S.A.	Ohio																		CAPA	spare collection (basement)																							
Tw17666					Michigan State University					SN2493	Cedrela odorata L.	accepted		South America	Colombia																			CAPA	spare collection (basement)																							
Tw17667					Michigan State University					SN12106	Swietenia macrophylla King	accepted		North America	Honduras																			CAPA	spare collection (basement)																							
Tw17668					Michigan State University					SN12106	Swietenia macrophylla King	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw17669					Michigan State University					SN7548	Maclura pomifera (Raf.) C.K. Schneid.	accepted		North America	U.S.A.	Ohio																		CAPA	spare collection (basement)																							
Tw17670					Michigan State University					SN8267	Morus rubra L.	accepted		North America	U.S.A.	Michigan																		CAPA	spare collection (basement)																							
