TaxonID	FullScientificName	Kingdom	Class	Order	Genus	species	author_team_and_year 	Family	referenceString	BasionymName	identificationNotes	AcceptedName	view_taxon	Synonymy_info
SN4130	Diospyros digyna	Plantae	Magnoliopsida	Ericales	Diospyros	digyna	Jacq.	Ebenaceae	Plantarum Rariorum Horti Caesarei Schoenbrunnensis 3: 35, t. 313. 1798.			this name is accepted		Diospyros obtusifolia Humb. & Bonpl. ex Willd.
SN4131	Diospyros discocalyx	Plantae	Magnoliopsida	Ericales	Diospyros	discocalyx	Merr.	Ebenaceae	Univ. Calif. Publ. Bot. xv. 245 (1929).			ND		
SN4132	Diospyros discolor	Plantae	Magnoliopsida	Ericales	Diospyros	discolor	Willd. 	Ebenaceae	Species Plantarum. Editio quarta 2: 1108-1109. 1806.			this name is accepted		
SN4133	Diospyros durionoides	Plantae	Magnoliopsida	Ericales	Diospyros	durionoides	Bakh.	Ebenaceae	Gard. Bull. Straits Settlements, vii. 169 (1933).			ND		
SN4134	Diospyros ebenaster	Plantae	Magnoliopsida	Ericales	Diospyros	ebenaster	Retz.	Ebenaceae	Observationes Botanicae 5: 31. 1791.			this name is accepted		
SN4135	Diospyros ebenum	Plantae	Magnoliopsida	Ericales	Diospyros	ebenum	Koenig	Ebenaceae	Phys. Salsk. Handl. i. (1776) 176.			this name is accepted		
SN4136	Diospyros elliotii	Plantae	Magnoliopsida	Ericales	Diospyros	elliotii	(Hiern) F. White	Ebenaceae	Bulletin du Jardin Botanique de l'État 26: 243. 1956.	Maba elliotii Hiern. Journal of the Linnean Society, Botany 30: 85. 1894. 		this name is accepted		
SN4137	Diospyros elmeri	Plantae	Magnoliopsida	Ericales	Diospyros	elmeri	Merr.	Ebenaceae	Univ. Calif. Publ. Bot. xv. 243 (1929).	    		ND		
SN4138	Diospyros eriantha	Plantae	Magnoliopsida	Ericales	Diospyros	eriantha	Champ. ex Benth. 	Ebenaceae	Hooker's Journal of Botany and Kew Garden Miscellany 4: 302-303. 1852.			this name is accepted		
SN4139	Diospyros evena	Plantae	Magnoliopsida	Ericales	Diospyros	evena	Bakh.	Ebenaceae	Gard. Bull. Straits Settlements, vii. 163 (1933).			ND		
SN14368	Diospyros fasciculosa	Plantae	Magnoliopsida	Ericales	Diospyros	fasciculosa	(F. Muell.) F. Muell.	Ebenaceae	Austral. Veg. in Intercolon. Exhib. Ess. 1866-67 35. 1867. 	"Maba fasciculosa F. Muell.; Fragmenta Phytographiae Australiae 5: 163. 1866. "		ND		Maba fasciculosa F. Muell. 
SN4140	Diospyros ferrea	Plantae	Magnoliopsida	Ericales	Diospyros	ferrea	(Willd.) Bakh.	Ebenaceae	Gardens' Bulletin 7(2): 162. 1933.	"Ehretia ferrea Willd.; Phytographia 1: 4, t. 2, f. 2. 1794."		this name is accepted		"Diospyros ferrea var. buxifolia (Rottb.) Bakh.;Diospyros ferrea var. guineensis (Schumach. & Thonn.) Bakh.;Diospyros ferrea var. madagascariensis (A. DC.) Bakh.;Ebenus buxifolia (Rottb.) Kuntze;Ehretia ferrea Willd.;Ferreola guineensis Schumach. & Thonn.;Maba buxifolia (Rottb.) Juss.;Maba ferrea (Willd.) Aubrév.;Maba guineensis (Schumach. & Thonn.) A. DC.;Maba madagascariensis A. DC.;Maba smeathmanni A. DC.;Pisonia buxifolia Rottb."
SN4142	Diospyros frutescens	Plantae	Magnoliopsida	Ericales	Diospyros	frutescens	Blume	Ebenaceae	Bijdr. 668.	       		ND		
SN4143	Diospyros gabunensis	Plantae	Magnoliopsida	Ericales	Diospyros	gabunensis	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 72. 1898(9).			this name is accepted		"Diospyros casteneifolia A. Chev.;Diospyros gilgiana Gürke;Diospyros lujae De Wild.;Diospyros mamiacensis Gürke;Diospyros megaphylla Gurke"
SN4144	Diospyros gilletii	Plantae	Magnoliopsida	Ericales	Diospyros	gilletii	De Wild.	Ebenaceae	Bull. Jard. Bot. Brux. v. 63 (1915).			this name is accepted		"Diospyros gilletii var. sapinii De Wild.;Diospyros potamophila Mildbr."
SN14369	Diospyros gracilescens	Plantae	Magnoliopsida	Ericales	Diospyros	gracilescens	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 46: 155. 1911.			this name is accepted		"Diospyros heudelotii Hutch. & Dalziel;Diospyros nigerica F. White"
SN4146	Diospyros gracilipes	Plantae	Magnoliopsida	Ericales	Diospyros	gracilipes	Hiern	Ebenaceae	A Monograph of the Ebenaceae 191. 1873.			this name is accepted		"Diospyros albidum Scott-Elliot;Diospyros leucocalyx Hiern"
SN4147	Diospyros grex	Plantae	Magnoliopsida	Ericales	Diospyros	grex	F. White 	Ebenaceae	Bull. Jard. Bot. Nation. Belg., 48(3-4): 320 (1978)			this name is accepted		
SN13821	Diospyros grisebachii	Plantae	Magnoliopsida	Ericales	Diospyros	grisebachii	(Hiern) Standl.	Ebenaceae	Publications of the Carnegie Institution of Washington 461(4): 80. 1935.	"Maba grisebachii Hiern; Transactions of the Cambridge Philosophical Society 12: 125. 1873. "		this name is accepted		"Maba grisebachii Hiern;Macreightia buxifolia Griseb."
SN4148	Diospyros guianensis	Plantae	Magnoliopsida	Ericales	Diospyros	guianensis	(Aubl.) Gürke	Ebenaceae	Die Natürlichen Pflanzenfamilien 4(1): 163. 1891.	"Paralea guianensis Aubl.; Histoire des plantes de la Guiane Françoise 576, t. 231. 1775."		this name is accepted		Paralea guianensis Aubl.
SN4149	Diospyros hainanensis	Plantae	Magnoliopsida	Ericales	Diospyros	hainanensis	Merr.	Ebenaceae	Philippine Journal of Science 23(3): 258-259. 1923.	    		this name is accepted		
SN16144	Diospyros halesioides	Plantae	Magnoliopsida	Ericales	Diospyros	halesioides	Griseb.	Ebenaceae	Catalogus plantarum cubensium . . . 168. .			this name is accepted		
SN4150	Diospyros hallierii	Plantae	Magnoliopsida	Ericales	Diospyros	hallierii	Bakh.	Ebenaceae	Gard. Bull. Straits Settlements, vii. 172 (1933).			ND		
SN4151	Diospyros heterotricha 	Plantae	Magnoliopsida	Ericales	Diospyros	heterotricha 	(B. L. Burtt) F. White 	Ebenaceae	Bull. Jard. Bot. Brux. xxxiii. 365 (1963)	"Royena heterotricha (Welw. ex Hiern) B. L. Burtt; Kew Bull. 1935, 289 "		this name is accepted		
SN4152	Diospyros hirsuta	Plantae	Magnoliopsida	Ericales	Diospyros	hirsuta	L. f.	Ebenaceae	Suppl. 440.			ND		
SN4153	Diospyros hoyleana	Plantae	Magnoliopsida	Ericales	Diospyros	hoyleana	F. White 	Ebenaceae	Bulletin du Jardin Botanique de l'État 26: 245. 1956.			this name is accepted		"Maba kamerunensis Gürke;Strombosiopsis buxifolia S. Moore"
SN18013	Diospyros humilis	Plantae	Magnoliopsida	Ericales	Diospyros	humilis	(R.Br.) F.Muell.	Ebenaceae	Intercolonial Exhibition Essays 1866-67, No. 5. Australian vegetation 1866	"Maba humilis R.Br.; Prodromus Florae Novae Hollandiae 1810"		this name is accepted		"Maba humilis R.Br.;Ebenus humilis (R.Br.) Kuntze;Diospyros ferrea var. humilis (R. Br.) Bakh.;Maba obovata R.Br.;Ebenus obovata (R.Br.) Kuntze"
SN4154	Diospyros ierensis	Plantae	Magnoliopsida	Ericales	Diospyros	ierensis	Britton	Ebenaceae	Bulletin of the Torrey Botanical Club 48(12): 336. 1921[1922].			Diospyros cayennensis A. DC. 	SN17682	
SN4155	Diospyros inclusa	Plantae	Magnoliopsida	Ericales	Diospyros	inclusa	Merr.	Ebenaceae	Philipp. Journ. Sci. iv. 308 (1909).			ND		
SN4156	Diospyros insignis	Plantae	Magnoliopsida	Ericales	Diospyros	insignis	Thw. 	Ebenaceae	Enum. Pl. Zeyl. 180.			ND		
SN4157	Diospyros iturensis	Plantae	Magnoliopsida	Ericales	Diospyros	iturensis	(Gürke) R. Letouzey & F. White	Ebenaceae	Adansonia, n. s., ix. 277 (1969)	"Maba iturensis Gürke; Engl. Jahrb. xliii. 328 (1909)."		this name is accepted		"Maba iturensis Gürke;Diospyros alboflavescens (Gürke) F. White;Diospyros insculpta Hutch. & Dalziel;Maba bequaerti De Wild.;Maba cytantha Pierre ex A. Chevalier;Maba euosmia Mildbr.;Maba laurentii De Wild.;Maba ripicola Mildbr."
SN4158	Diospyros juruensis	Plantae	Magnoliopsida	Ericales	Diospyros	juruensis	A. C. Sm. 	Ebenaceae	Brittonia 2: 163. 1936		as Diosypros 	ND		
SN4159	Diospyros kaki	Plantae	Magnoliopsida	Ericales	Diospyros	kaki	L. f.	Ebenaceae	Supplementum Plantarum : 439. 1781.			this name is accepted		
SN4160	Diospyros kamerunensis	Plantae	Magnoliopsida	Ericales	Diospyros	kamerunensis	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 69. 1899.			this name is accepted		"Diospyros pallescens A. Chev.;Diospyros sphaerocarpa Pierre ex De Wild."
SN4161	Diospyros kimba-kimba	Plantae	Magnoliopsida	Ericales	Diospyros	kimba-kimba	De Wild.	Ebenaceae	Pl. Bequaert. iii. 543 (1926).			Diospyros canaliculata De Wild.	SN4118	
SN4162	Diospyros kirkii	Plantae	Magnoliopsida	Ericales	Diospyros	kirkii	Hiern	Ebenaceae	Trans. Camb. Phil. Soc. xii. (1873) 199.			this name is accepted		
SN4163	Diospyros longibracteata	Plantae	Magnoliopsida	Ericales	Diospyros	longibracteata	Lecomte	Ebenaceae	Notulae Systematicae. Herbier du Museum de Paris 4(4-5): 99-100. 1928.			this name is accepted		
SN4164	Diospyros lotus	Plantae	Magnoliopsida	Ericales	Diospyros	lotus	L.	Ebenaceae	Species Plantarum 2: 1057. 1753.		"as ""Lotus"" "	this name is accepted		Diospyros microcarpa Siebold non Span. in Hooker 
SN18133	Diospyros loureiriana	Plantae	Magnoliopsida	Ericales	Diospyros	loureiriana	G. Don	Ebenaceae	A General History of the Dichlamydeous Plants 4: 39. 1837.			this name is accepted		
SN4165	Diospyros lycioides	Plantae	Magnoliopsida	Ericales	Diospyros	lycioides	Desf.	Ebenaceae	Annales du muséum national d'histoire naturelle 6: 448, t. 62, f. 1. 1805.			this name is accepted		
SN14370	Diospyros mabacea	Plantae	Magnoliopsida	Ericales	Diospyros	mabacea	(F.Muell.) F.Muell. 	Ebenaceae	Systematic Census of Australian Plants: 92. 1884. 	"Cargillia mabacea F.Muell.; Fragmenta Phytographiae Australiae 5: 162. 1866."		ND		Cargillia mabacea F.Muell. 
SN15611	Diospyros macassar	Plantae	Magnoliopsida	Ericales	Diospyros	macassar	A.Chev. 	Ebenaceae	Rev. Bot. Appliq. 1934, xiv. 950. 			ND		
SN4166	Diospyros macrophylla	Plantae	Magnoliopsida	Ericales	Diospyros	macrophylla	Blume	Ebenaceae	Bijdragen tot de flora van Nederlandsch Indië: 670.			ND		
SN4167	Diospyros maingayi	Plantae	Magnoliopsida	Ericales	Diospyros	maingayi	(Hiern) Bakh. 	Ebenaceae	Gard. Bull. Straits Settlements, vii. 164 (1933)	"Maba maingayi Hiern; Trans. Camb. Phil. Soc. xii. (1873) 138."		ND		
SN14371	Diospyros major	Plantae	Magnoliopsida	Ericales	Diospyros	major	(G.Forst.) Bakh.	Ebenaceae	Bull. Jard. Bot. Buitenz., Ser. 3, xv. 429 (1941), in clavi et in adnot. 	"Maba major G.Forst.; Pl. Escul. 54. "		ND		Maba major G.Forst.
SN15954	Diospyros mannii	Plantae	Magnoliopsida	Ericales	Diospyros	mannii	Hiern	Ebenaceae	Transactions of the Cambridge Philosophical Society 12: 255. 1873.			this name is accepted		"Diospyros aggregata Gürke;Diospyros ivorensis Aubrév. & Pellegr.;Diospyros pseudaggregata Mildbr.;Diospyros talbotii Wernham"
SN4168	Diospyros maritima	Plantae	Magnoliopsida	Ericales	Diospyros	maritima	Blume	Ebenaceae	Bijdragen tot de flora van Nederlandsch Indië 13: 669. 1826.			this name is accepted		"Diospyros kusanoi Hayata;Diospyros liukiuensis Makino"
SN4169	Diospyros martinii	Plantae	Magnoliopsida	Ericales	Diospyros	martinii	Benoist ex Amshoff	Ebenaceae	Natuurwetenschappelijk Stud. Suriname Nederl. Antillen 2: 41. 1948.		D. cauliflora Mart	this name is accepted		
SN4170	Diospyros matheriana	Plantae	Magnoliopsida	Ericales	Diospyros	matheriana	A.C. Sm.	Ebenaceae	Lloydia 2: 205. 1939.			this name is accepted		
SN4171	Diospyros melanida	Plantae	Magnoliopsida	Ericales	Diospyros	melanida	Sieber ex Hiern 	Ebenaceae	Trans. Camb. Phil. Soc. xii. (1873) 261			ND		
SN4172	Diospyros melanoxylon	Plantae	Magnoliopsida	Ericales	Diospyros	melanoxylon	Roxb.	Ebenaceae	Plants of the Coast of Coromandel 1: 36. t. 46.			ND		
SN4173	Diospyros melinonii	Plantae	Magnoliopsida	Ericales	Diospyros	melinonii	(Hiern) A.C. Sm.	Ebenaceae	Bulletin of the Torrey Botanical Club 60: 390. 1932[1933].	"Maba melinonii Hiern; A Monograph of the Ebenaceae 143. 1873."		ND		Maba melinonii Hiern
SN4174	Diospyros mespiliformis	Plantae	Magnoliopsida	Ericales	Diospyros	mespiliformis	Hochst. ex A. DC.	Ebenaceae	Prodromus Systematis Naturalis Regni Vegetabilis 8: 672. 1844.	    		this name is accepted		"Diospyros bicolor Klotzsch;Diospyros holtzii Gurke;Diospyros sabiensis Hiern;Diospyros senegalensis Perr. ex A. DC."
SN4175	Diospyros mindanaensis	Plantae	Magnoliopsida	Ericales	Diospyros	mindanaensis	Merr.	Ebenaceae	Philipp. Journ. Sci. iv. 309 (1909).			ND		
SN17624	Diospyros mollis	Plantae	Magnoliopsida	Ericales	Diospyros	mollis	Griff.	Ebenaceae	Journ. Agr. Hort. Soc. Ind. iii. 145 (1844). 			ND		
SN4176	Diospyros monbuttensis	Plantae	Magnoliopsida	Ericales	Diospyros	monbuttensis	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 66. 1898.			this name is accepted		Diospyros senensis Klotzsch
SN4177	Diospyros montana	Plantae	Magnoliopsida	Ericales	Diospyros	montana	Roxb.	Ebenaceae	Plants of the Coast of Coromandel 1: 37, t. 48. .			ND		
SN4178	Diospyros moonii	Plantae	Magnoliopsida	Ericales	Diospyros	moonii	Thw. 	Ebenaceae	Enum. Pl. Zeyl. 182.			ND		
SN4179	Diospyros morrisiana	Plantae	Magnoliopsida	Ericales	Diospyros	morrisiana	Hance in Walp.	Ebenaceae	Annales Botanices Systematicae 3(1): 14. 1852.			this name is accepted		
SN4180	Diospyros mun	Plantae	Magnoliopsida	Ericales	Diospyros	mun	A. Chev.	Ebenaceae	Bull. Econ. Indochine, 1918, xx. 444, nomen.			ND		
SN4181	Diospyros mweroensis	Plantae	Magnoliopsida	Ericales	Diospyros	mweroensis	F. White 	Ebenaceae	Bulletin du Jardin Botanique de l'État 27: 530, t. 56. 1957.			this name is accepted		
SN17872	Diospyros myrmecocarpa	Plantae	Magnoliopsida	Ericales	Diospyros	myrmecocarpa	Mart.	Ebenaceae	Flora Brasiliensis 7: 7. 1856.			this name is accepted		Diospyros opacifolia J.F. Macbr.
SN4182	Diospyros natalensis	Plantae	Magnoliopsida	Ericales	Diospyros	natalensis	(Harv.) Brenan	Ebenaceae	Memoirs of the New York Botanical Garden 8: 501. 1954.	"Maba natalensis Harv.; Thesaurus Capensis 2: 7, t. 110. 1863. "		this name is accepted		
SN4183	Diospyros nilagirica	Plantae	Magnoliopsida	Ericales	Diospyros	nilagirica	Bedd.	Ebenaceae	Forest. Man. Bot. 144.	    		ND		
SN4184	Diospyros nitida	Plantae	Magnoliopsida	Ericales	Diospyros	nitida	Merr.	Ebenaceae	Bull. Bur. Forest. Philipp. Islands 35: 57. 1906. 			this name is accepted		
SN4185	Diospyros ovalifolia	Plantae	Magnoliopsida	Ericales	Diospyros	ovalifolia	Wight 	Ebenaceae	Ic. t. 1227.			ND		
SN4186	Diospyros pallens	Plantae	Magnoliopsida	Ericales	Diospyros	pallens	(Thunb.) F. White	Ebenaceae	Bothalia, vii. 458 (1961)	"Royena pallens Thunb.; Prod. Pl. Cap. 80."		this name is accepted		Royena pallens Thunb.
SN4187	Diospyros paniculata	Plantae	Magnoliopsida	Ericales	Diospyros	paniculata	Dalz.	Ebenaceae	Hook. Kew Journ. iv. (1852) 109.			ND		
SN4188	Diospyros papuana	Plantae	Magnoliopsida	Ericales	Diospyros	papuana	Valet.	Ebenaceae	Bull. Dep. Agric. Indes Neerl. x. 45 (1907).			ND		
SN4189	Diospyros pentamera	Plantae	Magnoliopsida	Ericales	Diospyros	pentamera	Woods & F. Muell. ex F. Muell. 	Ebenaceae	Austr. Veg. Intercol. Exhib. Ess. (1866-67) 35.			ND		
SN15923	Diospyros perrieri	Plantae	Magnoliopsida	Ericales	Diospyros	perrieri	Jumelle	Ebenaceae	Annales de l'Institut Botanico-Geologique Colonial de Marseille 16. 1907.			this name is accepted		
SN4190	Diospyros philippinensis	Plantae	Magnoliopsida	Ericales	Diospyros	philippinensis	A. DC. 	Ebenaceae	DC. Prod. viii. 231.			ND		
SN16474	Diospyros physocalycina	Plantae	Magnoliopsida	Ericales	Diospyros	physocalycina	Gürke	Ebenaceae	Bot. Jahrb. Syst. xxvi. 68.			this name is accepted		
SN4191	Diospyros pilosanthera	Plantae	Magnoliopsida	Ericales	Diospyros	pilosanthera	Blanco	Ebenaceae	Fl. Filip. ed. I. 304.			ND		
SN4192	Diospyros pilosula	Plantae	Magnoliopsida	Ericales	Diospyros	pilosula	Wall.	Ebenaceae	Cat. n. 4132.			ND		
SN4193	Diospyros piscatoria	Plantae	Magnoliopsida	Ericales	Diospyros	piscatoria	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 46: 155. 1911.			this name is accepted		"Diospyros senegalensis Perr. ex A. DC.;Maba bipindensis Gurke;Maba chrysantha J.D. Kenn.;Maba mualala Welw. ex Hiern;Maba xylopiifolia Mildbr."
SN4194	Diospyros poeppigiana	Plantae	Magnoliopsida	Ericales	Diospyros	poeppigiana	A. DC. 	Ebenaceae	Prodromus Systematis Naturalis Regni Vegetabilis 8: 224. 1844.			this name is accepted		"Diospyros emarginata Hiern;Diospyros liriosmoides A.C. Sm.;Diospyros pseudoxylopia Mildbr."
SN4195	Diospyros polystemon	Plantae	Magnoliopsida	Ericales	Diospyros	polystemon	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 43: 210. 1909.			this name is accepted		
SN4196	Diospyros poncei	Plantae	Magnoliopsida	Ericales	Diospyros	poncei	Merr.	Ebenaceae	Philipp. Journ. Sc., Bot. 1915, x. 336.			ND		
SN4197	Diospyros pseudo-malabarica	Plantae	Magnoliopsida	Ericales	Diospyros	pseudo-malabarica	Bakh.	Ebenaceae	Gard. Bull. Straits Settlements, vii. 182 (1933).			ND		
SN4198	Diospyros pseudomespilus	Plantae	Magnoliopsida	Ericales	Diospyros	pseudomespilus	Mildbr. 	Ebenaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem 9: 1050. 1926.			this name is accepted		Diospyros undabunda Hiern ex Greves
SN4199	Diospyros pseudoxylopia	Plantae	Magnoliopsida	Ericales	Diospyros	pseudoxylopia	Mildbr. 	Ebenaceae	Notizblatt des Botanischen Gartens und Museums zu Berlin-Dahlem 10: 194. 1927.			Diospyros poeppigiana A. DC.	SN4194	
SN4200	Diospyros pyrrhocarpa	Plantae	Magnoliopsida	Ericales	Diospyros	pyrrhocarpa	Miq.	Ebenaceae	Fl. Ind. Bat. Suppl. 583.			ND		
SN4201	Diospyros revoluta	Plantae	Magnoliopsida	Ericales	Diospyros	revoluta	Poir.	Ebenaceae	Encyc. v. 435			this name is accepted		
SN4202	Diospyros rhodocalyx	Plantae	Magnoliopsida	Ericales	Diospyros	rhodocalyx	Kurs 	Ebenaceae	Journ. As. Soc. Beng. xl. (1871) II. 71.			ND		
SN4203	Diospyros rubra	Plantae	Magnoliopsida	Ericales	Diospyros	rubra	Gaertn. f 	Ebenaceae	Fruct. iii. 138 (sp. dub.).			this name is accepted		
SN4204	Diospyros sandwicensis	Plantae	Magnoliopsida	Ericales	Diospyros	sandwicensis	(A. DC.) Fosberg 	Ebenaceae	Occas. Papers Bishop Mus., Honolulu, xii. No. 15, 8 (1936)	"Maba sandwicensis A. DC.; DC. Prod. viii. 242. "		ND		
SN4205	Diospyros sanza-minika	Plantae	Magnoliopsida	Ericales	Diospyros	sanza-minika	A. Chev.	Ebenaceae	Les végétaux Utiles de l'Afrique Tropical Française 5: 155. 1909.			this name is accepted		"Diospyros glaucescens Gurke;Diospyros nsambensis Gürke"
SN4206	Diospyros saxosa	Plantae	Magnoliopsida	Ericales	Diospyros	saxosa	Fletcher 	Ebenaceae	Kew Bull. 1937, 388.			ND		
SN15647	Diospyros senensis	Plantae	Magnoliopsida	Ericales	Diospyros	senensis	Klotzsch	Ebenaceae	Naturwissenschaftliche Reise nach Mossambique . . . 183. 1861.			this name is accepted		
SN4207	Diospyros siamensis	Plantae	Magnoliopsida	Ericales	Diospyros	siamensis	Hochr. 	Ebenaceae	Pl. Bogor. Exsicc. 36.			ND		
SN4208	Diospyros sonorae	Plantae	Magnoliopsida	Ericales	Diospyros	sonorae	Standl.	Ebenaceae	Contributions from the U. S. National Herbarium 18(3): 120. 1916.			this name is accepted		
SN4209	Diospyros soyauxi	Plantae	Magnoliopsida	Ericales	Diospyros	soyauxi	Gürke et K. Schum. ex Gürke 	Ebenaceae	Bot. Jahrb. xiv. (1892) 312.			this name is accepted		Thespesocarpus tiliaceus Pierre
SN4210	Diospyros spec.	Plantae	Magnoliopsida	Ericales	Diospyros			Ebenaceae				NDN		
SN15648	Diospyros squarrosa	Plantae	Magnoliopsida	Ericales	Diospyros	squarrosa	Klotzsch	Ebenaceae	Naturwissenschaftliche Reise nach Mossambique . . . 184. 1861.			this name is accepted		
SN4211	Diospyros suaveolens	Plantae	Magnoliopsida	Ericales	Diospyros	suaveolens	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 68. 1998.			this name is accepted		Diospyros barteri Hutch. & Dalziel
SN4212	Diospyros sylvatica	Plantae	Magnoliopsida	Ericales	Diospyros	sylvatica	Roxb.	Ebenaceae	Plants of the Coast of Coromandel 1: 38. t. 47.			this name is accepted		
SN4213	Diospyros taxant	Plantae	Magnoliopsida	Ericales	Diospyros	taxant	Escale	Ebenaceae				ND		
SN4214	Diospyros tesselaria	Plantae	Magnoliopsida	Ericales	Diospyros	tesselaria	Poir.	Ebenaceae	Encyc. v. 430.			ND		
SN4215	Diospyros tetandra	Plantae	Magnoliopsida	Ericales	Diospyros	tetandra	Hiern	Ebenaceae	Trans. Camb. Phil. Soc. xii. (1873) 210.			this name is accepted		
SN4216	Diospyros texana	Plantae	Magnoliopsida	Ericales	Diospyros	texana	Scheele	Ebenaceae	Linnaea 22: 145. 1849.			this name is accepted		
SN4217	Diospyros thomasii	Plantae	Magnoliopsida	Ericales	Diospyros	thomasii	Hutch. & Dalziel	Ebenaceae	"Flora of West Tropical Africa ed. 1 2: 6. 1931. in clavi; Kew Bull. 1937, 54, latine."			this name is accepted		
SN4218	Diospyros thwaitesii	Plantae	Magnoliopsida	Ericales	Diospyros	thwaitesii	Bedd. 	Ebenaceae	"Forest. Man. But. 144; Ic. Pl. Ind. Or. 27. t. 135"			ND		
SN4219	Diospyros tomentosa	Plantae	Magnoliopsida	Ericales	Diospyros	tomentosa	Poir.	Ebenaceae	Encyc. v. 436			ND		
SN4220	Diospyros tuberculata	Plantae	Magnoliopsida	Ericales	Diospyros	tuberculata	Bakh.	Ebenaceae	Gard. Bull. StraitsSettlements, vii. 187 (1933).			ND		
SN4221	Diospyros tupru	Plantae	Magnoliopsida	Ericales	Diospyros	tupru	Buch.-Ham. 	Ebenaceae	Trans. Linn. Soc. xv. (1827) 111.			ND		
SN4222	Diospyros undabunda	Plantae	Magnoliopsida	Ericales	Diospyros	undabunda	Hiern ex Greves 	Ebenaceae	Journal of Botany, British and Foreign Suppl. Gamopet.: 80. 1929.			Diospyros pseudomespilus Mildbr. subsp. undabunda (Hiern ex Greves) F.White	SN4198	
SN16224	Diospyros utilis	Plantae	Magnoliopsida	Ericales	Diospyros	utilis	Hemsl.	Ebenaceae	Annals of Botany. Oxford 9(33): 154. 1895.			ND		Diospyros macassar A.Chev. 
SN4223	Diospyros vermoesenii	Plantae	Magnoliopsida	Ericales	Diospyros	vermoesenii	De Wild.	Ebenaceae	Pl. Bequaert. iii. 556 (1926).			this name is accepted		Maba mayombensis Pellegr.
SN4224	Diospyros vignei	Plantae	Magnoliopsida	Ericales	Diospyros	vignei	F. White	Ebenaceae	Bulletin du Jardin Botanique de l'État 33: 353. 1963.			this name is accepted		
SN4225	Diospyros virginiana	Plantae	Magnoliopsida	Ericales	Diospyros	virginiana	L. 	Ebenaceae	Species Plantarum 2: 1057-1058. 1753.			this name is accepted		
SN4226	Diospyros viridicans	Plantae	Magnoliopsida	Ericales	Diospyros	viridicans	Hiern	Ebenaceae	Journal of Botany, British and Foreign 59: 129. 1921.			this name is accepted		
SN4228	Diospyros whitei	Plantae	Magnoliopsida	Ericales	Diospyros	whitei	Dows.-Lem. & Pannell	Ebenaceae	Bull. Jard. Bot. Natl. Belg. 65(3-4): 399. 1996 	    	NC	this name is accepted		
SN4227	Diospyros whyteana	Plantae	Magnoliopsida	Ericales	Diospyros	whyteana	(Hiern) F. White	Ebenaceae	Bothalia 7: 458. 1961.	"Royena whyteana Hiern; Transactions of the Linnean Society of London, Botany 4: 25. 1894. "		this name is accepted		Royena whyteana Hiern
SN4229	Diospyros xanthochlamys	Plantae	Magnoliopsida	Ericales	Diospyros	xanthochlamys	Gürke	Ebenaceae	Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 43: 210. 1909.			Diospyros physocalycina Gürke	SN16474	
SN4230	Diospyros zenkeri	Plantae	Magnoliopsida	Ericales	Diospyros	zenkeri	(Gürke) F. White	Ebenaceae	Bulletin du Jardin Botanique de l'État 26: 241. 1956.	"Maba zenkeri Gürke; Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 26: 63. 1899. "		this name is accepted		"Maba zenkeri Gürke ;Diospyros longicaudata Gürke ex Hutch. & Dalziel;Diospyros rivularis Gurke"
SN4231	Dioticarpus barryi	Plantae	Magnoliopsida	Malvales	Dioticarpus	barryi	Dunn.	Dipterocarpaceae	Kew Bull. 1920, 337.			ND		
SN4232	Diphysa carthagenensis	Plantae	Magnoliopsida	Fabales	Diphysa	carthagenensis	Jacq.	Fabaceae	Enumeratio Systematica Plantarum 28. 1760.	    		this name is accepted		Diphysa robinioides Millsp.
SN16877	Diplacus aurantiacus	Plantae	Magnoliopsida	Lamiales	Diplacus	aurantiacus	(Curtis) Jeps.	Phrymaceae	A Manual of the Flowering Plants of California . . . 919. 1925.	"Mimulus aurantiacus Curtis; Botanical Magazine 10: pl. 354. 1796."		this name is accepted		Mimulus aurantiacus Curtis
SN16878	Diplacus longiflorus	Plantae	Magnoliopsida	Lamiales	Diplacus	longiflorus	Nutt.	Phrymaceae	Annals of Natural History 1: 139. 1838.			this name is accepted		
SN14372	Diplanthera tetraphylla	Plantae	Magnoliopsida	Lamiales	Diplanthera	tetraphylla	R. Br.	Bignoniaceae	Prodromus Florae Novae Hollandiae: 449. 1810. 			ND		
SN4233	Diplodiscus paniculatus	Plantae	Magnoliopsida	Malvales	Diplodiscus	paniculatus	Turcz. 	Malvaceae	Bull. Soc. Nat. Mosc. xxxi. (1858) I. 235			ND		
